tic,alpha,alpha_err_lo,alpha_err_hi,tau,tau_err_lo,tau_err_hi,gamma,gamma_err_lo,gamma_err_hi,alphaw,alphaw_err_lo,alphaw_err_hi
181454398,0.013186097667914731,0.002641932722198405,0.00268775211153861,0.11949263165959331,0.02476082878704998,0.024485217570166223,2.640612195646192,0.5242973419373187,0.5835950715365024,0.004334850372756143,1.3202841563417396e-05,1.3940668327823251e-05
425081475,0.2647832178979092,0.020993475549739432,0.02187425079077704,0.8964631448139346,0.06519963727770772,0.06556377877308595,1.4972523008783507,0.014987479895869793,0.015166807058604848,0.0016015805212840188,1.714488454581135e-06,1.7548493526562108e-06
30113151,0.09574544032281412,0.007060100528239174,0.007643202753195785,0.1801053666755198,0.013497574950416591,0.013710266957937672,1.6934630571453044,0.031124048622930722,0.03223049373291098,0.0026258443993092302,3.888519541430779e-06,3.86552361300108e-06
276787778,0.01558154788775156,0.0020899545823460444,0.002054689674286585,0.4983770109736192,0.0786767360528407,0.08486223597384634,1.5468403428908997,0.0822581155796811,0.08401267143833446,0.0017295462364591823,2.322100716932538e-06,2.339418372478662e-06
277024372,0.05345267073763722,0.003641508817069282,0.0036887524184041134,0.15490941984020926,0.010608960006405377,0.01093546657671604,1.79328771160948,0.03711946961284385,0.037403468464251244,0.001803837494669538,2.5018930649694376e-06,2.5363395063980696e-06
404933915,0.01946454817736941,0.0017521699105376327,0.0018197264747348008,0.19846434435544857,0.019969165190684923,0.01977171542533865,1.9617138307682207,0.09500998940135563,0.09636313610180314,0.0023601686515146115,3.2240888745782917e-06,3.243187584420649e-06
231743190,0.017588333265752307,0.0020441364608120953,0.0021414626613602064,0.4407627541644058,0.0576186955853083,0.05748306049042162,1.7867039744309623,0.09200089973640235,0.09386226683717203,0.0016672665671821987,2.143650650751616e-06,2.178567951068369e-06
276864037,0.05083593597932626,0.0032606175008597776,0.0034134324420173195,0.1199624381202514,0.008348141463147232,0.008285746259599575,1.6782613153989319,0.0330096361883907,0.03495146307438923,0.002103051505634149,3.2345627734545364e-06,3.20230872702474e-06
179203855,0.09989799779814752,0.008104402192201723,0.007973020019020907,0.23540561272659175,0.01731477534263609,0.017727712632238296,1.8543486360697568,0.03736658131404491,0.03969902833902417,0.0020566866994935437,2.8325889742286843e-06,2.7293330961751343e-06
276793444,0.03060833714495501,0.003003265526524905,0.0031287735583947797,0.3855511424475297,0.03566231356479094,0.03787983238303533,2.065043993233525,0.09415524066288916,0.09414409991383144,0.0017046901160573634,2.305202881277505e-06,2.242814291906429e-06
180616968,0.043543297901043936,0.008468292924623817,0.008633119582568835,0.1728688863538156,0.029891006367118056,0.03201952374816064,2.535581254641709,0.3245414373194939,0.3522504896050429,0.004103614094446381,1.32150429752384e-05,1.3200419799733708e-05
277109064,0.13273493161718283,0.011678198320983435,0.011939369606346256,0.3178111849064926,0.025494505552980162,0.025121957587457777,1.8481952034325688,0.03724843710965797,0.038678399785718076,0.0020090752319137663,2.79919591963506e-06,2.8629813074794626e-06
179639033,0.02257645956555887,0.0027714459706439307,0.0029847975122799866,0.45241463163462636,0.06048063957691702,0.06621428849322752,1.7735707463955226,0.09885769442678338,0.09976821712319839,0.0018353311498054135,2.5750692816738172e-06,2.5468281066682794e-06
389749856,0.09368615179630903,0.005423055121062656,0.005660354530663186,0.41624514965535797,0.021647256047758856,0.02192194576557166,1.7837535808615184,0.022334439062112077,0.02257213665655522,0.0013037715090075137,1.3779875886194958e-06,1.313064956186662e-06
391814255,0.049125326063795625,0.003447481135662525,0.003617966770159152,0.16862557822939678,0.012432053868129511,0.012631672410213984,1.763083862187667,0.03939159578417861,0.04168313991832773,0.0019843884214315725,2.870372518297328e-06,2.800262527368619e-06
181050536,0.20728313585182806,0.052865069310522594,0.056936342838550036,0.40768025532269525,0.10694678890922238,0.11273892347686265,1.8022483906432083,0.15894324634083268,0.1623584174687438,0.009118946103841551,2.919983821644996e-05,2.9903057805933178e-05
181042742,0.017016551524289585,0.004980112608807694,0.005361467093274751,0.3639157783276403,0.1251688580573488,0.13385355990665082,1.8903929145468579,0.3673766178611635,0.40108848777125927,0.004394884904325321,1.4229305349912173e-05,1.3607533998499614e-05
183117215,0.03769741178527477,0.011783561730459129,0.013483249961325099,0.27214170307458585,0.09043074152305328,0.10342124901094923,2.1293808741321056,0.47063495436046376,0.5026847218689521,0.005544838405337756,2.3077057799439533e-05,2.4640956553023674e-05
30112388,0.074338709252223,0.008102793791977161,0.007921834044570239,0.36227318377227463,0.0428173774741471,0.04303448225639317,1.5720593083038743,0.042301783415365835,0.04376114008255638,0.00231162184210165,3.1347171573770094e-06,3.218532649877908e-06
31015738,0.05312077432785823,0.003557863419397213,0.0037456380776582227,0.159206910223222,0.010734725712966936,0.011630609749919946,1.8211371714576994,0.038357977579503544,0.039978958491716066,0.0017290474276328608,2.3693812594455677e-06,2.3044875588338655e-06
279956577,0.031131082986581817,0.003380334395390556,0.0035607651429885416,0.429219465113073,0.05281756449060043,0.054289734540132306,1.6136869257526736,0.058905505309311934,0.05840322526521868,0.0017775455373647032,2.4166643191026425e-06,2.391282333890016e-06
277100703,0.020196359590014576,0.0017451635297887035,0.0017682811866916032,0.19928893470425296,0.017539159632954687,0.01745400708484704,2.1169508264099983,0.09957059254105083,0.10448054067845725,0.0019274658285025874,2.8275344262124365e-06,2.734013565482184e-06
180792166,0.05761170123087587,0.013296916841445704,0.013946904292663438,0.26232784528317477,0.05705923559547166,0.061185334359732724,2.0565462589251435,0.22153865627278102,0.22998993204908968,0.004602650273115963,1.4731684810455337e-05,1.4737472286598628e-05
404852071,0.06964630088075902,0.003549054818115696,0.0038142946787298876,0.3185768807792715,0.015303111722822116,0.014834868070922214,1.8350134972244772,0.024174264175043536,0.02371181222758434,0.0012777994911799418,1.3092666522223403e-06,1.2727233638083844e-06
287403631,0.062235953640058184,0.005172718189470238,0.005047122216542188,0.260859873124188,0.022099508679838842,0.021801446851389572,1.7607437975957905,0.04332051840122508,0.044517028834620165,0.0019533094522801234,2.7777872538691135e-06,2.6441361358248323e-06
294872353,0.15975972659274362,0.00997250641565825,0.009827853275916787,0.46625823805695765,0.025748044091583322,0.0260548024416955,1.646247209437481,0.016954547011891252,0.017483042164787577,0.0015493592115141902,1.556705954283092e-06,1.5578035949851635e-06
181042827,0.3213961977632963,0.07332807521533019,0.0757772055116327,0.2791864681730023,0.06147766310723776,0.0589517178278105,1.7063585296667458,0.088962327031338,0.09562698647960732,0.006484071830653479,2.2270720416443963e-05,2.181892103920481e-05
181879931,0.14494145990702972,0.04858739955145211,0.056400609002608126,0.4157346449238856,0.12402744487119621,0.1366061282691548,1.9989761965573283,0.2552719477691625,0.27078154008026245,0.006164558130265215,2.915474060814771e-05,2.722310604116266e-05
391810734,0.0905887348167143,0.004692062419003065,0.004526194162798383,0.29862606992967466,0.012551079338222415,0.013351152937908062,1.9156618328340846,0.02239002570079074,0.022461982992317164,0.0012071948567157213,1.218650477754872e-06,1.1746748489109646e-06
179204591,0.03893542667321098,0.00421243101228503,0.004241360428126825,0.4111116083411178,0.045192443005816874,0.04528820209896073,1.7771064977042248,0.06156309456716835,0.062072528425455964,0.0015806874494349804,1.8803506268783368e-06,1.9365554253807267e-06
30722560,0.10243824607110946,0.007974471734332897,0.008361923030261953,0.25183257598033704,0.01832842980523189,0.01823539970601251,1.9596767717987118,0.04610498259241136,0.04754599013351535,0.002305867869012602,2.9339843825642795e-06,3.0706048762228766e-06
404933493,0.0842959394919191,0.004446257500474657,0.0044059414737949165,0.32243100223090626,0.015915310991539144,0.0159619575877179,1.7299926736991655,0.020176163777927192,0.02112961965757676,0.001314191678952107,1.327480543952906e-06,1.2753847759914682e-06
277099961,0.048222224483682984,0.005257261587618238,0.005426432098640105,0.4133335630332613,0.04515771791835399,0.04606899241186724,1.723172322239619,0.05313141180694925,0.053934245996161145,0.001787834547913264,2.3616490351949324e-06,2.4074436141600063e-06
277298575,0.03228299319204641,0.0028106992049814067,0.002893586859621211,0.2743315321223696,0.024806272715914235,0.02486451650778032,1.8931576965237775,0.06281663477509869,0.06771723274114283,0.001626764593363922,2.160814228326438e-06,2.089936203778387e-06
277172038,0.10074135461939719,0.00871883101173132,0.008410910042288458,0.2851902554955143,0.020681937961060437,0.02125307980297869,1.916622055484555,0.04181317985267308,0.0415980853979645,0.0017951907610117969,2.550332877223867e-06,2.508853680921984e-06
40717315,0.05777029211470674,0.005951135262358971,0.006218544617240508,0.4249388683165812,0.04371010842962686,0.043667692056784724,1.7964321956773346,0.05669528719060235,0.05516283460011273,0.00194180718239135,2.649107008936835e-06,2.613584700790223e-06
182730111,0.14382070404654132,0.048411353886002095,0.05462294897491357,0.43611254741954814,0.1544761072719511,0.16878324058766053,1.3696318224928798,0.11273242186813892,0.11828041989216254,0.006383476276610308,2.9389995027977005e-05,3.0639507670201724e-05
425084965,0.07766383257126916,0.008762454656703542,0.008844269821550177,0.4479315869225823,0.05037944136115685,0.04836597291649175,1.698022949334357,0.044258581345417713,0.04676628359254176,0.001805477769046924,2.4660669614138576e-06,2.612106565816428e-06
287400952,0.01579389006969556,0.0013751256884026695,0.0014353325623829467,0.2320249563954796,0.020568823704055855,0.021589540740908075,2.1856031357462227,0.1145190930042701,0.11468438057176833,0.0017302743354292115,2.3050493798172644e-06,2.3215859394408542e-06
182730312,0.058674051750601204,0.012539060102743811,0.0124348491635786,0.18942740132600266,0.04382209910011822,0.04303601564153853,2.046534292560101,0.22394930623768028,0.23767919616673305,0.006349425889337538,2.1098979343415168e-05,2.0134214039554954e-05
40516899,0.08271213013454803,0.006984026222218387,0.007210332307296549,0.27760932584010584,0.01999899616690326,0.020257302365164542,2.075502371360633,0.05441029391336949,0.05206327023454538,0.0016982340630257108,2.17431297282189e-06,2.1794165232316438e-06
31109182,0.03125652701206798,0.002400157785137514,0.0024725535194015102,0.15912413821161,0.012950716004897528,0.013767824089392366,1.7242805853513248,0.048216360792527,0.05022186602880341,0.0018230975020109962,2.5440890478228752e-06,2.512004682534829e-06
391746270,0.04159126671956222,0.003851628737032084,0.004082242307919981,0.2894342245352395,0.027867864581534396,0.028979891446183403,1.8134122626759972,0.0579219401859441,0.057896688874960134,0.001871218312440576,2.610641382062807e-06,2.5558607348917864e-06
277300709,0.16790361690794844,0.017305466326639846,0.017017858514941253,0.4199719074511153,0.03692151176639641,0.03721698222723202,1.764002547713634,0.03378394526539563,0.03491556748217528,0.0019178854494881405,2.6618882548563264e-06,2.665363320308303e-06
276863889,0.047813283368483936,0.005079444406483079,0.00475201705955014,0.3396391864020848,0.03745229238806613,0.03672931821303255,1.6208628452071348,0.046019460644042276,0.04829196882792619,0.0019492732655931634,2.873463565106465e-06,2.9715802459787024e-06
404965983,0.06456856468518699,0.005898126174793246,0.005667413113023503,0.298562955993021,0.022914286418410035,0.02390840293665375,2.1153539472800045,0.06410105525636789,0.06385049422813527,0.0017136697069192114,2.335217722344721e-06,2.3783151500836926e-06
30275228,0.038423874393866894,0.003966541574013022,0.004041621993485255,0.3222233044184814,0.03453116107825732,0.03421525235519218,1.7809689494498782,0.05840858927927628,0.06305164535842711,0.001710758022177591,2.2138659633978187e-06,2.2708455951580934e-06
287400996,0.04655707315332141,0.0039060559595159167,0.004032773429860796,0.24658504767894335,0.02092781727197429,0.020750383420998664,1.8846456250931687,0.054194367856277736,0.056121523317305355,0.001775661790817901,2.506039324557492e-06,2.5357153955833916e-06
179637509,0.07002166203532492,0.006481995243656766,0.00657534916625499,0.3515947979255656,0.030650557410433765,0.029420903681222077,1.9689777117898937,0.056322900230720396,0.057060055782311325,0.001753107017517688,2.307040296059895e-06,2.454172470390441e-06
276793626,0.10948508028909873,0.009116457444661732,0.008795249166040131,0.2653233684938924,0.019239204973292928,0.01939843341928066,1.91632793324452,0.03835767297940773,0.037868644185141465,0.001791843449074953,2.5976801492778433e-06,2.5539156863832457e-06
30848631,0.043095803958609985,0.0043586086024090115,0.0044318942406116335,0.3637643173555686,0.036671018879913975,0.03790015583854206,1.816507601523245,0.05893624524718821,0.059354159858980404,0.0016438109115197172,2.1226691470518054e-06,2.173290278293001e-06
276863576,0.11247290878626291,0.010252270231849811,0.010927964314273286,0.3188013010953019,0.027315776986632456,0.028149925612518,1.7957846779946145,0.039924330504286454,0.04078771651135127,0.0020166112865425932,2.7771546173174615e-06,2.9890467266448055e-06
391746008,0.11864994527713117,0.013937799744007051,0.013630447280542593,0.5026613533435211,0.05760545320513982,0.05809804910315042,1.585917468319857,0.037006597604135605,0.03692720005539063,0.0021608071518245398,3.2081742987783053e-06,3.291080870546255e-06
389363675,0.044148030948292706,0.0025350668161695997,0.002546941474872985,0.34670039949275744,0.019935947095051643,0.02003864424095414,1.8223957314039045,0.03383564229167968,0.034041569426892515,0.0017146056239498266,1.56586414236143e-06,1.6870243838354448e-06
179208856,0.027591846730605725,0.0014896916552724175,0.0014829352647055122,0.0733748773906397,0.0041618862477878354,0.004137881251938841,2.409718113058103,0.1013084481447768,0.1020738364302094,0.004549411249327153,6.198402398228248e-06,6.446948183547532e-06
181446250,0.2560318414764121,0.07028284766262832,0.07892480530157514,0.5899468798362372,0.16371471334314258,0.18186337912162975,1.6418207089943708,0.13359808176598742,0.14395491670686922,0.009554809963776237,2.9976398148700775e-05,3.149479270266736e-05
394214422,0.08596862088921187,0.013824871949950995,0.013646451336120038,0.10296981748314069,0.017702452086659617,0.016468367350626803,1.8175926793040722,0.1134297207412387,0.12452821973423722,0.004258304385004818,1.4425918956595049e-05,1.4711051101465658e-05
276864600,0.10531212570132308,0.005758828587556844,0.00566760927652929,0.3150756868324752,0.015958402468872923,0.014924459466388373,1.7814717061227645,0.020541994460123725,0.02255837356668189,0.0016809439048330876,1.8159335985583336e-06,1.943644805995617e-06
389364321,0.07946478025406356,0.0065608833136068245,0.006564409278631639,0.2552970549927904,0.018314987098179913,0.018574204344933842,2.0342627712367896,0.05133876127154524,0.051624343031409836,0.0018030605816325884,2.6591982495024428e-06,2.57860408217213e-06
276936320,0.5325567812248567,0.030836900211884566,0.031024156656994872,0.4334294581082847,0.022623583075228382,0.023342391692449393,1.4239651242859324,0.010245270626700664,0.010526956981363522,0.003476643907093511,4.164131474247365e-06,4.2939849347113125e-06
277172728,0.07233542833123825,0.005704808061572586,0.006033197350658839,0.2374094294506332,0.01667076554458266,0.017092819668240222,1.9968346907183985,0.047082698578382765,0.04523847864355557,0.0016826151030798382,2.255888039040142e-06,2.190996750701729e-06
276864697,0.09690595490102036,0.009261909982288416,0.009375703641415184,0.3561979331541203,0.03222070292865914,0.03278625243482175,1.804991725286304,0.04688867396170737,0.048455202942643716,0.002569575141007794,3.7406797603880756e-06,3.918253440393996e-06
404967301,0.07642219817837254,0.004162724303062151,0.004180254800534147,0.32919034843605,0.01730512839396825,0.016532996649082754,1.6938749386493057,0.01959467937398718,0.020107286577669248,0.001372746603480772,1.3974211463731873e-06,1.3805741409685362e-06
276869010,0.06685471784338745,0.006686755793450731,0.00663524907994803,0.33146583368011806,0.0320290005799474,0.03149355552326871,1.8813460326673672,0.05588513047263399,0.05601830078850245,0.0022366885091834213,2.927523060050792e-06,3.1715483367294843e-06
179586885,0.05188372026095468,0.005240858319225876,0.0053836466207830835,0.4232601723614759,0.04185036895083888,0.04076878848957888,1.827147391045626,0.05731643184205426,0.059181233540938294,0.001699004382454141,2.170193870603288e-06,2.1400024978214787e-06
277022505,0.12216036006311579,0.00783490311506714,0.007842863963418517,0.43683111424699395,0.02476920614916478,0.025609407787250738,1.6402145664445835,0.018028017994424772,0.017095322785165346,0.0014475263185688347,1.4343524546696438e-06,1.4498106422101975e-06
30759304,0.05767978350456318,0.005386858417420107,0.00536950169154192,0.2890723530068703,0.025724900256371475,0.025241645240521082,1.8196389051221624,0.047646115506232434,0.04908428607449511,0.0016782294375610929,2.2474517637929674e-06,2.1839935278804117e-06
276860194,0.06755602777626088,0.007192105764978182,0.007460591716093576,0.4376455360638658,0.04472296703105094,0.04572503955472906,1.7536010822277721,0.04873674053015775,0.04914039163350625,0.001791524631981897,2.5088357264854352e-06,2.3950678576193513e-06
279951435,0.12336068277961339,0.012217201373813769,0.012184068799583711,0.3764257745477126,0.03402537248666332,0.032998396279536546,1.7372544958868446,0.037319821439076195,0.03598660683489574,0.0018245122483196824,2.5920909178262647e-06,2.596044658728213e-06
391809072,0.12276303032471725,0.011691889954744225,0.012507547644116351,0.36078235666966707,0.032917785260398624,0.03340330525789936,1.7357782265870667,0.03932113169087992,0.038146423280835506,0.0021987659214372044,3.1610292845723857e-06,3.123813791279864e-06
179304909,0.031832020450289635,0.002786184504687445,0.002827540685217317,0.25998945889442004,0.02319635163405928,0.023672604705996414,1.9102346182706462,0.06571714971343212,0.06824112844447972,0.0017403152691248063,2.415887671745106e-06,2.2602430547946292e-06
30113318,0.06670905556015341,0.005876455232418337,0.005704618657911581,0.27108881289438447,0.02249774467452123,0.021921563350962014,1.8750864423303197,0.04508732435302787,0.04757491493781041,0.0016761951935865852,2.2652241677212706e-06,2.2226901727404307e-06
40343782,0.04266794325515432,0.002214422339500831,0.002302075197553183,0.30990548908321414,0.015582066885575785,0.016608375136646036,1.7782487925703352,0.027083147736717494,0.027606517481477244,0.0013754739901414485,1.3024035193092299e-06,1.3177501340716404e-06
373765872,0.08368110797824674,0.007211750142463766,0.007838828123204175,0.2592152005392113,0.020725107538085624,0.02151084907379125,1.891577166304404,0.05000423487947847,0.046714234127459786,0.0022966177391195355,3.142607736255666e-06,3.200295695976029e-06
40515514,0.05721037461498362,0.002884767681054168,0.002923057870222942,0.3188229298166846,0.013899291293156257,0.01407152882291035,2.062235651955226,0.03278154682842915,0.032240208869416254,0.0011409562428730605,1.0730996924453607e-06,1.0672030619242583e-06
40796053,0.02366374532642225,0.002365685587587367,0.0024353806142080464,0.3434438069121833,0.03262895559570994,0.03466862147557881,2.162016643323745,0.10954439599823607,0.11174520074384109,0.0016788924685750908,2.2960401661444377e-06,2.2690541370486324e-06
30317301,0.10574254237667997,0.004757486841827904,0.004765498256260853,0.21996088309685327,0.008880192749125465,0.00841731729216949,1.8528958321244746,0.018365825752191034,0.018829260165078354,0.0014129358350327718,1.4291818721025046e-06,1.4651937490495464e-06
373521839,0.04270137667404714,0.0034036129660783426,0.003564286371654249,0.23953275905733518,0.01700336253266646,0.017047657490013357,2.3342000923254878,0.07992135862384808,0.08343966604668918,0.0016457300620485566,2.127043154406035e-06,2.1790912459814134e-06
276864021,0.06648670906959243,0.00631591410140285,0.006504510149086179,0.3374319244146926,0.030516930701379563,0.03157911882895553,1.8384062157863483,0.05034779869896422,0.053232314945810266,0.0018884461555997694,2.8373030906774475e-06,2.7797913168257134e-06
276936458,0.022590655630697905,0.0008322141290410361,0.0008204889883154272,0.14444668933219473,0.004604732051835814,0.004581804271756973,2.629562853820227,0.05437431302040352,0.05596360229483377,0.0011953882198391188,1.1161107700589316e-06,1.1292442916341176e-06
182730317,0.09199225597443092,0.015356532674326198,0.016320803600866268,0.06640821829198343,0.01087851289608302,0.010541229049967765,2.371535958232019,0.22542286454930505,0.2453356987964237,0.00643508232286041,3.1990153000288624e-05,3.246960262482876e-05
180792170,0.1423678491582122,0.02635538759243894,0.02694479853042636,0.19469827907187104,0.03291115338752698,0.0332241608977808,1.9734663565353987,0.11502975173718055,0.11614988105724633,0.004529290416694654,1.4667214290082532e-05,1.5687780192678163e-05
182905190,0.08304891688149704,0.009878357742535662,0.010120812479749192,0.053951337836912236,0.006567334490032176,0.006352450787446291,2.034840890813876,0.11027067759177966,0.12687253496083173,0.004593061859467389,1.636360364562061e-05,1.6362238033256968e-05
180609595,0.09684637804539217,0.018656325205432478,0.019381815442716277,0.21868586883042948,0.03792952152210066,0.040373191714999895,1.786858830899881,0.10996041677361656,0.10967701052380274,0.004260002265325646,1.4479496166704478e-05,1.4052135666571368e-05
180609829,0.09689127703301637,0.021480671804450943,0.022571978296412804,0.2543076796308832,0.052009325602030226,0.05382507902312861,2.027329938022569,0.16312942591138913,0.16921581175702993,0.004163524037394966,1.2947819260542351e-05,1.252263531214843e-05
