source_id,ra,dec,phot_rp_mean_mag,peak_to_peak_rp,peak_to_peak_rp_error
4113480188732411008,255.8318347950377,-24.482443009609245,10.754741,0.59413895703657,8.198168231056117E-4
4112477232327418752,257.0517886944027,-25.001410721154013,16.596699,0.29343979564036715,0.0133016944783766
4112253619135794304,256.50523394657847,-25.361210974363917,15.097836,0.5495504727963976,0.01028746299317001
4116400736547210496,264.37140413204315,-23.80317476913366,13.679854,0.6083025706599514,0.0033769233703049447
506923449381427968,32.69321502712241,59.253693682655545,11.386702,0.436119326739,0.0010088665319144556
505178760644698880,31.259129354271,57.142934996766634,11.690397,0.31608996454724014,0.0012801857615129296
506581226385580288,27.779246339028735,59.888214566459645,9.57608,0.5735902687868268,3.7916049804807546E-4
506779550797525760,31.952002059900057,58.44353369208628,8.001519,0.49951661443737283,0.0015169993149617225
505368121464666112,29.628966185333994,57.81984970207166,12.983443,0.6526158567049496,0.004459452856233616
506602976101284736,26.761308342108496,59.606258440382234,12.403851,0.5484905159586759,0.0011527640670453052
506699870563323264,33.281189184389135,58.079951519160936,10.622448,0.5470411415355088,0.0011746078282590525
1511868830821191040,212.3563082176711,51.448250988416525,12.930844,0.16356763611482705,0.0018123213608763943
2144438245607124992,283.13179625908566,50.887860887945656,14.628767,0.3824106206154845,0.024698366399292054
2166861170366710272,313.73969906944154,47.53378999603876,9.463182,0.41975480842910606,0.0011825029641633214
2151729931844272896,272.42662945248435,57.25123353564278,16.707481,0.42438915298250635,0.028937226427950876
2161786374436607616,315.02658111749054,42.597550467826615,7.2862344,0.7385591564791296,0.011314187820244069
2165771172070496512,317.7265364630614,49.14204191143559,9.047541,0.44516179340566175,0.0012481682877497483
2162640763705905920,316.0894137681598,45.239370327142,12.784359,0.41515684216374815,0.0031220417188838785
2164359918864249728,316.9441490671956,46.73697818401088,11.037563,0.5244777801027389,0.001075312521005046
2166389269407411200,312.8661427207997,46.30351449356587,11.287133,0.4560766016216853,0.0013969699661887968
1981006115714214912,327.3980000184331,52.395226260256855,10.50657,0.4041936219461775,9.026156488604385E-4
1981367545804985088,329.0568489494122,52.986012971852325,11.009186,0.25054341017711046,9.510709979695456E-4
4652095308475781632,78.8208689454807,-70.69287960224675,15.170365,,
4652163065891276288,77.69118932142828,-70.1177026881435,15.547818,,
4534830881510613248,284.57823832023354,26.270712236177527,11.867407,0.24041144959515925,0.001095411692918275
5312196047720402048,143.348840188767,-52.75584569417526,10.123778,0.35685248696222516,5.437364059700059E-4
5313887130948758016,142.92069155602877,-49.65498936098618,7.911749,0.47835981892773205,8.605072016985588E-4
5316627285726082176,130.64792941569814,-56.29163118072794,13.82283,0.7600865844550775,0.0058474912787059635
5310265099146146816,138.3240098225471,-54.93121019300385,13.372226,0.3585164769564315,0.002243281989898874
5311139245252191616,137.38338846595164,-53.98770298758469,11.039552,0.2600115447367841,5.924399137880553E-4
5311347637061714304,137.2522336430581,-53.598801167062234,11.558822,0.1654447796534093,0.0012239232025304278
5311598634949142400,139.31963283615903,-53.08484775665473,9.741046,0.22063510585083712,5.513065403034149E-4
5313250548085699712,139.884052043526,-51.62042496173472,11.7177105,0.592955721258873,0.0010433043948577365
5310669788148987520,139.59221850828268,-54.41226033224853,12.696111,0.47286098454194914,0.0015802581548906524
5311298983669288832,136.84989341356135,-54.09276365204912,12.672623,0.24486668572040493,0.0021297195362977115
5311409896910828800,137.14651048467877,-53.1970221801015,12.867733,0.4029327844915045,0.0013665446385910088
5312211543950752128,142.5659748743424,-53.05867531476381,10.2647505,0.5022200923887041,9.602304072282044E-4
5312523629150992768,142.06388281086404,-51.99273112388732,16.556429,0.30389642900889413,0.011638534010884846
5310680130430560768,139.02433418556015,-54.309728927354534,10.360123,0.18997506953064303,5.970545599980708E-4
5317494559886504704,133.3415097426046,-54.05493875126902,12.822431,0.30656581646585224,0.0038026191590569023
5310255272261039488,138.0844056853328,-55.233909155475565,13.660422,0.5797997583258336,0.003691965431689431
5310863370918375552,140.55281104973244,-53.06411604597411,12.668859,0.2696841266014687,0.0015231071142574409
5310969267622303872,136.56210366263315,-54.937186367911075,13.855695,0.4164343478873036,0.0046920494462322025
5311616398935271168,140.00627311828757,-52.856184813367044,9.951474,0.41911240589433163,4.960375640972799E-4
5315166481439892096,127.38958603865184,-57.56251461341314,16.995075,0.2713842729909359,0.04029925313894798
5864184488751391744,203.6100270404204,-64.3709793896304,13.81554,0.7012026502577164,0.0036594879279822226
5864955727424819200,203.49589961765273,-64.05556073677029,8.984587,0.7595909125763516,0.003069516431081444
5791277453182601600,209.43552517657363,-74.19146095981021,12.591989,0.4031890085667502,0.0017939032426604776
5793723454238778624,222.56781490904817,-73.58967622806163,16.701189,0.39876472826872345,0.012080638633653626
5804085561048983552,259.6982278986501,-73.42031461413782,8.738793,0.31138723458728634,5.642196106048408E-4
5803939841399454592,265.0527981316425,-71.48701191786698,12.747655,0.7895718784669636,0.004921825706994798
5803917159672446848,265.57532954745324,-71.670914214747,16.744476,0.21937102966645838,0.01695216948111792
5788889588797113344,191.05184832149547,-77.76230293645429,16.622858,0.3331425254790972,0.010007177820448352
1869357891101773952,311.34700649451537,34.21941569906531,16.07246,0.37918411948575326,0.011643398445448335
1869396855046333184,311.71079763687936,34.66364258718915,16.615137,0.6014267429805606,0.009355547254559286
1868173923229541376,315.5181930758867,35.37090900900175,12.924007,0.25280113907618507,0.0013925699881195588
1868338197139575808,317.0390169250549,36.47200782073989,10.543399,0.6053235051827777,5.17777099252249E-4
1869102495165230592,312.2851900150785,33.695825509606074,10.008831,0.6264801524045698,0.001037766066831945
1872631412092969728,314.36053577433364,39.02127745879762,14.830076,0.37729045962720065,0.009532306946556688
1873112207907294848,316.06930269199154,39.972233741926736,8.298863,0.5549561395490361,9.555501844418247E-4
1873298884367855872,314.1788626825339,40.25848628674116,15.229647,0.37750407382850604,0.007654228558988613
1867218653781793536,317.9423921870265,34.891294345308,11.269831,0.4211959161403005,0.0019085121788666572
1873250780732545920,314.3367803855074,40.17748705684335,8.449935,0.5440773127143377,0.0017298452175648607
1870258975238302208,310.85076345786524,35.587777281024565,5.9848375,0.5465760454571038,0.0022684828386544975
4301032859295314816,294.82519543748515,7.852707798389228,16.709156,0.39179482845605307,0.015786000146190797
4303770918113986304,299.3875936045827,11.043659752073646,9.141161,0.2739819969930455,0.0013046166203646993
4303407323363992960,298.5132948899327,10.695976354900894,8.774661,0.35185721753853727,0.001337836852966581
4304198452030449792,299.28275333468156,12.36744845309005,16.620878,0.3448316714340507,0.012741452978761525
4299958597754397312,300.1341260422857,9.16047500648661,11.773899,0.27181695693231767,0.0010821650022123728
4304421347975794048,296.7268989249237,11.469584812692558,16.481329,0.38102144344114564,0.08699591682243832
5335934297643679360,172.92830928078808,-60.734548772652644,12.331766,0.351547186363355,0.0023093164837714023
5337191279923824384,168.0421251771546,-61.75486742449468,7.1557994,0.22960189491330496,9.056926838315199E-4
5337257834740652160,167.55357494189178,-60.84746562132137,10.152539,0.43864639484229784,5.294418190759706E-4
5335963189825411072,172.8473456363388,-60.583411994738455,12.135626,0.34128140332083134,0.0012943633734032714
5336389564126521728,175.70084190391188,-58.99338810730886,10.077289,0.6154348005485932,0.001246223035775883
5336254496038515456,175.1718017850376,-59.58220788366097,9.816206,0.24146216737260495,6.164155872642288E-4
5335753015664095104,173.8058822370732,-60.91465034334987,13.278519,0.44605769941829365,0.0029639286400412823
5336579363014965376,171.69650484788275,-58.819499902372165,12.12199,0.2350073263610355,0.0014634573206926706
4655483384816206592,73.13550295291513,-68.92035746549028,15.733055,,
5873984023533350400,223.14684189732688,-63.809860097317895,5.105321,0.30103125232091177,0.004542652994473674
5873876649369353600,222.9387881077095,-64.14354165819151,16.341557,0.4009074810006794,0.00648118415048622
5912554513440283136,262.370613417864,-59.900632561636705,10.343582,0.5312510717152037,6.625204124598723E-4
5914096922097061120,257.53027738428784,-60.66477623057053,11.643917,0.613272454419155,0.0013629575205453745
5912112269245327616,265.22984595637297,-61.5634854367896,16.132343,0.18668458695237078,0.020127419956034738
5913224700146249984,262.02132057905476,-57.52097507577495,15.670004,0.2736475075291782,0.014567552448198127
5911862886266844160,267.2062214804754,-60.44804824380364,16.145645,0.4934660537152027,0.017208709468371223
5916073672208090752,260.6669170837654,-58.304037237219354,12.83691,0.2969560695593607,0.04438273807235031
5915136201110061824,255.88150533113227,-59.03805677937524,16.04117,0.2751137049385619,0.007196033833573613
6786226555939312256,321.90256560570566,-29.839939135601,13.859399,0.3520854359701975,0.0037892842859977537
6790999879512924800,320.7167907515586,-26.134627046462324,15.893178,0.5137018809184841,0.010429035719657486
6755189954031860864,297.0305724163967,-26.15886320387815,13.46672,0.5305987429042638,0.002128779665760792
