,(BP_RP)_0,BR_hi,E(BP-RP),M_G,M_G_low,Unnamed: 0,a_g_percentile_lower,a_g_percentile_upper,a_g_val,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_observations,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_pseudo_colour,astrometric_pseudo_colour_error,astrometric_sigma5d_max,astrometric_weight_al,b,bp_g,bp_rp,camera,ccd,datalink_url,dec,dec.1,dec_2,dec_error,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,designation,dist,dist.1,duplicated_source,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,e_bp_min_rp_val,ecl_lat,ecl_lon,epoch_photometry_url,flame_flags,frame_rotator_object_type,g_rp,gaiatess1_xmatch_1arsec_oid,gaiatess2_xmatch_1arsec_oid,l,lum_percentile_lower,lum_percentile_upper,lum_val,matched_observations,mean_varpi_factor_al,modality_flag,parallax,parallax_error,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_n_obs,phot_variable_flag,pmdec,pmdec_error,pmra,pmra_error,pmra_pmdec_corr,priam_flags,r_est,r_hi,r_len,r_lo,ra,ra.1,ra_2,ra_dec_corr,ra_error,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,radial_velocity,radial_velocity_error,radius_percentile_lower,radius_percentile_upper,radius_val,random_index,ref_epoch,result_flag,rv_nb_transits,rv_template_fe_h,rv_template_logg,rv_template_teff,solution_id,source_id,source_id.1,source_id_2,teff_percentile_lower,teff_percentile_upper,teff_val,tess_sector1_oid,tess_sector2_oid,ticid,tmag,visibility_periods_used,CommonName,MKType,SimbadOType,SpT
14214,1.6662101537322815,,0.1845794462677187,-4.610103718960037,,14214.0,0.104,1.2108,0.3813,81107.93,1.5588254658239529,1435.8954283384119,203.68402,47,43,348,391,391,31,True,1.7344276257997866,0.06022576656655624,0.30551997,0.37163296,-37.183177102850976,1.126802,1.8507895,1,4,http://geadata.esac.esa.int/data-server/datalink/links?ID=6801963487910582144,-26.9191433165702,-26.9191,,0.21529931535742186,-0.23482473,-0.2145931,-0.3079444000000001,Gaia DR2 6801963487910582144,5.314768247376151e-05,,True,0.0626,0.584,0.197,-8.96272094100334,307.95943532800567,,200111.0,0,0.7239876000000001,,,18.463847386370528,5436.4507,7095.3276,6265.889,59,0.09521266,1,3.138052267327581,0.37113102339349785,8.455376,0.040066876,0.12267964,229951007.66457343,1764980.89012197,130.28526000000002,4.4473,55,1.0895925,885415372.9193993,1823710.1989935646,485.50223,3.320498,403,0,734790940.5282923,4964775.050309398,148.00085,2.5965104,55,NOT_AVAILABLE,-1.5976090586228515,0.4662855311436026,-9.260677440617162,0.575831888888923,0.27576134,100001.0,323.489615548634,370.95369665358396,1079.60843874606,286.698283542609,312.9553342322548,312.9553,,0.48731658,0.2852946543006704,-0.41540864,-0.29762036,-0.15273152,,,160.54279,178.19669,172.06023000000005,901143819,2015.5,1,0,,,,1635721458409799680,6801963487910582144,6.801963487910582e+18,,3847.0,4053.0,3915.0,192.0,,29281992,2.59,11,* ome Cap,M0IIIBa0.5,V*,M0IIIBa0.5
28347,-0.18152370312827326,,0.2441212031282731,-4.2503220144320215,,13545.0,0.317,0.7811,0.5043,43585.242,1.6097179734843583,1012.9056684455015,153.0871,32,31,242,273,273,31,True,1.9756008015755144,0.07339903405807195,0.277567,0.3531603,-23.735071964315186,0.05638790000000001,0.06259775,4,4,http://geadata.esac.esa.int/data-server/datalink/links?ID=5501284972198817536,-52.975563529352854,-52.9755,,0.2550948365501591,0.24493232,-0.24592082,0.081759,Gaia DR2 5501284972198817536,7.797692395354642e-05,,True,0.1576,0.3554,0.2445,-75.75164625713758,111.83435615718928,,,0,0.0062098503,,,261.9289573068634,,,,40,-0.02321974,1,2.4551284298103058,0.2522938167236637,9.731227,-0.11610051,0.02067475,248138120.5379249,402908.1833131498,615.8677,4.3646544999999985,25,1.1245268999999998,356483680.3728726,1928612.4448680463,184.83946,4.3082666,281,0,152737341.92068407,984092.4399025608,155.2063,4.302057,30,NOT_AVAILABLE,9.481472749824773,0.5426669036445084,-6.770356788995372,0.5558965250370369,0.015380801,100001.0,408.18564070353403,457.24076114112603,599.141043836649,368.503383123201,98.74402930011343,98.7441,,0.02795788,0.24657019895912666,0.15823942,0.05463194,-0.24125196,,,,,,59311456,2015.5,1,0,,,,1635721458409799680,5501284972198817536,5.501284972198818e+18,,8797.0,9369.333,9164.0,,10538.0,255686390,4.39,17,* N Car,A0II,Star,A0II
28279,,-0.36499799999999993,,,-3.4450285855057903,13477.0,,,,24145.346,1.2252619173422603,661.2545430162064,119.04009,31,33,221,254,254,31,True,1.9255232804194031,0.06113585559446842,0.22272308,0.62329197,-27.68367819125967,-0.47125435,-0.36499786,4,4,http://geadata.esac.esa.int/data-server/datalink/links?ID=5499415974230271488,-54.96860814523878,-54.9686,,0.19298901731095947,0.19392067,-0.23705387,-0.011859833,Gaia DR2 5499415974230271488,8.781396279981904e-06,,False,,,,-78.34235230861972,97.33151381188671,,,0,0.106256485,,,263.3028347908977,,,,39,0.026651874,1,1.9695508458245543,0.202213355874446,9.7399645,-0.16431692,0.20003751,199098325.22145608,2372505.040198926,83.91903,4.603719,27,1.6014589,175936840.22057778,4697056.3188081365,37.45683,5.0749736,275,0,82657305.12343036,1254802.911297671,65.87274000000001,4.968717,26,NOT_AVAILABLE,7.633993939191698,0.3891365132580227,-4.150066165274563,0.4412790777275393,-0.039598092,102011.0,505.82517109698,565.938746991848,528.833467474755,457.0667590394661,92.57459057852851,92.5746,,0.059824374000000013,0.2022947271273117,0.066854626,-0.059057467,-0.21624264,,,,,,873972175,2015.5,1,0,,,,1635721458409799680,5499415974230271488,5.499415974230272e+18,,8292.0,9718.333,9593.0,,10693.0,260131665,5.04,16,* del Pic,B0.5IV,EB*betLyr,B1/2(III)n
8201,,-0.36499799999999993,,,-3.4450285855057903,8201.0,,,,24145.346,1.2252619173422603,661.2545430162064,119.04009,31,33,221,254,254,31,True,1.9255232804194031,0.06113585559446842,0.22272308,0.62329197,-27.68367819125967,-0.47125435,-0.36499786,4,4,http://geadata.esac.esa.int/data-server/datalink/links?ID=5499415974230271488,-54.96860814523878,-54.9686,,0.19298901731095947,0.19392067,-0.23705387,-0.011859833,Gaia DR2 5499415974230271488,8.781396279981904e-06,,False,,,,-78.34235230861972,97.33151381188671,,,0,0.106256485,,,263.3028347908977,,,,39,0.026651874,1,1.9695508458245543,0.202213355874446,9.7399645,-0.16431692,0.20003751,199098325.22145608,2372505.040198926,83.91903,4.603719,27,1.6014589,175936840.22057778,4697056.3188081365,37.45683,5.0749736,275,0,82657305.12343036,1254802.911297671,65.87274000000001,4.968717,26,NOT_AVAILABLE,7.633993939191698,0.3891365132580227,-4.150066165274563,0.4412790777275393,-0.039598092,102011.0,505.82517109698,565.938746991848,528.833467474755,457.0667590394661,92.57459057852851,92.5746,,0.059824374000000013,0.2022947271273117,0.066854626,-0.059057467,-0.21624264,,,,,,873972175,2015.5,1,0,,,,1635721458409799680,5499415974230271488,5.499415974230272e+18,,8292.0,9718.333,9593.0,8728.0,,260131665,5.04,16,* del Pic,B0.5IV,EB*betLyr,B1/2(III)n
26921,2.372752986411564,,1.0387374135884364,-4.5978308242929495,,12119.0,1.7164,2.441,2.1458,9091.838,0.6849268968811807,203.02638820558042,77.1703,25,7,210,217,217,31,True,1.180030588115239,0.04286668490267093,0.16314434,1.9258298,-26.771811639466637,2.1715088,3.4114904000000004,4,3,http://geadata.esac.esa.int/data-server/datalink/links?ID=5283399421552134784,-66.87061979984068,-66.8705,,0.13931414108171206,0.40728787,-0.2396902,0.20097053,Gaia DR2 5283399421552134784,0.000121858148810329,,True,0.9219,1.3159999999999998,1.1605,-86.92103430483292,189.32647073100063,,,0,1.2399817,,,276.941229543308,,,,161,0.20795196,1,2.892905310876034,0.13414339695208102,21.565767,0.048124604,0.22015864,15188761.346734725,72190.53287416372,210.39824,7.397582000000001,97,1.4340156000000002,153079507.93877882,512487.4385529904,298.69904,5.2260733,1075,0,204329652.82598743,1047217.6601886185,195.1167,3.9860916,111,NOT_AVAILABLE,15.296125017272086,0.2765419006171494,1.5931175693833912,0.28708534075322817,-0.19598348,100001.0,343.258124190886,359.956512577344,571.841865544974,328.016575930624,97.75463356888815,97.7546,,-0.14922576,0.12904379751121992,-0.12935598,0.13062933,-0.41335148,,,,,,515362071,2015.5,1,0,,,,1635721458409799680,5283399421552134784,5.283399421552135e+18,,3285.0,3309.0,3297.25,,5972.0,167304735,3.39,14,V* AY Dor,M6II/III,Candidate_LP*,M6II/III
6838,2.372752986411564,,1.0387374135884364,-4.5978308242929495,,6838.0,1.7164,2.441,2.1458,9091.838,0.6849268968811807,203.02638820558042,77.1703,25,7,210,217,217,31,True,1.180030588115239,0.04286668490267093,0.16314434,1.9258298,-26.771811639466637,2.1715088,3.4114904000000004,4,3,http://geadata.esac.esa.int/data-server/datalink/links?ID=5283399421552134784,-66.87061979984068,-66.8705,,0.13931414108171206,0.40728787,-0.2396902,0.20097053,Gaia DR2 5283399421552134784,0.000121858148810329,,True,0.9219,1.3159999999999998,1.1605,-86.92103430483292,189.32647073100063,,,0,1.2399817,,,276.941229543308,,,,161,0.20795196,1,2.892905310876034,0.13414339695208102,21.565767,0.048124604,0.22015864,15188761.346734725,72190.53287416372,210.39824,7.397582000000001,97,1.4340156000000002,153079507.93877882,512487.4385529904,298.69904,5.2260733,1075,0,204329652.82598743,1047217.6601886185,195.1167,3.9860916,111,NOT_AVAILABLE,15.296125017272086,0.2765419006171494,1.5931175693833912,0.28708534075322817,-0.19598348,100001.0,343.258124190886,359.956512577344,571.841865544974,328.016575930624,97.75463356888815,97.7546,,-0.14922576,0.12904379751121992,-0.12935598,0.13062933,-0.41335148,,,,,,515362071,2015.5,1,0,,,,1635721458409799680,5283399421552134784,5.283399421552135e+18,,3285.0,3309.0,3297.25,5241.0,,167304735,3.39,14,V* AY Dor,M6II/III,Candidate_LP*,M6II/III
23147,1.7052652505411627,,0.5403777494588367,-3.9821691399561097,,8345.0,0.799,1.8083,1.1163,2488.5298,0.3791845238397215,67.94235490072191,39.83371,25,23,188,211,211,31,True,1.3583275933332182,0.019955573565040324,0.10713727,6.513585,-39.03861490070495,1.2285962,2.2456431,4,1,http://geadata.esac.esa.int/data-server/datalink/links?ID=4776157427341160064,-56.66648175389278,-56.6665,,0.07099452489441382,0.29424664,-0.14537063,-0.13677065,Gaia DR2 4776157427341160064,4.513917882339448e-05,,False,0.3459,0.7905,0.546,-77.09561006549255,41.466775418469034,,200111.0,0,1.0170469000000002,,,265.41335695428853,2068.4304,2272.0232,2170.2268,38,-0.08124373,1,1.9623745894346816,0.07270694366517662,26.990194,-0.017501175,0.10393762,24702611.947541393,119510.32996512356,206.69855,6.8695309999999985,19,1.3234943,104465360.28601734,218284.2169491961,478.57495,5.640935,249,0,113556696.19217087,501512.5252697031,226.42844,4.623888,23,NOT_AVAILABLE,22.26979262013585,0.16211460167545094,-10.392879045688932,0.17318640740439914,0.28253362,100001.0,502.760127838814,521.967051590869,451.269658531924,484.89333514749495,72.26972493965944,72.2698,,0.28822896,0.07762921906236459,0.03642222,-0.18150423,-0.28114823,7.39590665549989,0.3481636850819762,99.339485,121.50555,112.59867,459982972,2015.5,1,12,0.0,4.5,3700.0,1635721458409799680,4776157427341160064,4.77615742734116e+18,,3574.0,3952.68,3712.6667,,8554.0,220424200,4.83,13,V* XZ Dor,M2III,Candidate_LP*,M2III
20921,1.7468099782487252,,0.7550185217512743,-4.159536011360067,,6119.0,1.1037,2.0851,1.5597,1104.908,0.1715668399208252,11.956934570789548,22.512094,28,18,223,241,241,31,True,1.3273470277665589,0.01183737712172709,0.048311155,27.467573,-49.31489913575811,1.3946724,2.5018287,3,3,http://geadata.esac.esa.int/data-server/datalink/links?ID=4698161306578111104,-66.34871966153108,-66.3486,,0.03667905931883779,-0.016452905,-0.2746921,0.17311086,Gaia DR2 4698161306578111104,0.00012253215001613112,,False,0.5569,1.1175,0.784,-67.06234889542938,332.7143924592624,,200111.0,0,1.1071563,,,292.303015280662,1698.6825,1835.328,1767.0052,38,0.04554908,1,1.5755086546666839,0.04227191358902869,37.270813,-0.2625582,0.033880048,10786094.298439793,140748.47773815517,76.63383,7.769227499999999,28,1.3840203000000002,53152567.49878045,123675.1905776672,429.7755,6.374555,285,1,62778140.850144394,332491.64758013823,188.81119,5.267399,32,NOT_AVAILABLE,9.742426583831065,0.06694999806925762,9.703992463087461,0.07343698570881523,0.1551477,100002.0,623.5599338035311,640.5596525566809,491.05106867154296,607.424063988121,30.300712250734648,30.3008,,-0.05927763,0.03799649936414652,0.31541136,0.0679827,-0.18010902,32.73630180617883,0.23878988028217865,89.91131,112.30458,104.0531,999121592,2015.5,1,18,0.0,3.0,4000.0,1635721458409799680,4698161306578111104,4.698161306578111e+18,,3531.3198,3946.6501,3668.6667,,9595.0,232083010,4.99,16,HD  12634,M3III,Star,M3III
3573,1.7468099782487252,,0.7550185217512743,-4.159536011360067,,3573.0,1.1037,2.0851,1.5597,1104.908,0.1715668399208252,11.956934570789548,22.512094,28,18,223,241,241,31,True,1.3273470277665589,0.01183737712172709,0.048311155,27.467573,-49.31489913575811,1.3946724,2.5018287,3,4,http://geadata.esac.esa.int/data-server/datalink/links?ID=4698161306578111104,-66.34871966153108,-66.3486,,0.03667905931883779,-0.016452905,-0.2746921,0.17311086,Gaia DR2 4698161306578111104,0.00012253215001613112,,False,0.5569,1.1175,0.784,-67.06234889542938,332.7143924592624,,200111.0,0,1.1071563,,,292.303015280662,1698.6825,1835.328,1767.0052,38,0.04554908,1,1.5755086546666839,0.04227191358902869,37.270813,-0.2625582,0.033880048,10786094.298439793,140748.47773815517,76.63383,7.769227499999999,28,1.3840203000000002,53152567.49878045,123675.1905776672,429.7755,6.374555,285,1,62778140.850144394,332491.64758013823,188.81119,5.267399,32,NOT_AVAILABLE,9.742426583831065,0.06694999806925762,9.703992463087461,0.07343698570881523,0.1551477,100002.0,623.5599338035311,640.5596525566809,491.05106867154296,607.424063988121,30.300712250734648,30.3008,,-0.05927763,0.03799649936414652,0.31541136,0.0679827,-0.18010902,32.73630180617883,0.23878988028217865,89.91131,112.30458,104.0531,999121592,2015.5,1,18,0.0,3.0,4000.0,1635721458409799680,4698161306578111104,4.698161306578111e+18,,3531.3198,3946.6501,3668.6667,7699.0,,232083010,4.99,16,HD  12634,M3III,Star,M3III
17652,3.09379262348998,,1.0079983765100202,-4.591663338281311,,2850.0,1.6239,2.5261,2.0823,2552.9412,0.3642631525924064,51.74869744857189,40.52693,22,8,181,189,189,31,True,1.2006313033708649,0.026355423837112764,0.090578124,6.5475416,-33.384697631911315,2.7392077,4.101791,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4624453964062740480,-78.1280741067816,-78.128,,0.08007674957233323,0.4671679,-0.25555342,0.2685283,Gaia DR2 4624453964062740480,9.34847212414298e-05,,False,1.0759,1.4701,1.2153,-76.86995961318044,289.6200407352856,,,0,1.3625832,,,291.23423576751867,,,,37,-0.21834265,1,1.364459844833887,0.09099445649480772,14.994978,-0.23549938,0.23430637,2156962.9462238583,165823.4201452093,13.007589,9.516782,25,1.5531793,36670492.31859282,158498.61655145814,231.36159,6.777574,258,0,54798884.0082651,1171456.1965675552,46.77843,5.4149910000000006,29,NOT_AVAILABLE,18.131931395758592,0.15687304372937966,-2.1167570849280857,0.13979338287400975,-0.15633127,100001.0,720.0911404326849,771.755742486849,598.1419604833429,674.79780817696,68.23683373306379,68.2371,,-0.027898053,0.08515312858526898,0.2640783,0.13440678,-0.24637713,,,,,,603600788,2015.5,1,0,,,,1635721458409799680,4624453964062740480,4.62445396406274e+18,,3284.0,3313.5,3294.0,,11076.0,269794986,5.55,13,V* AS Men,M6/7(III),LPV*,M6/7(III)
373,3.09379262348998,,1.0079983765100202,-4.591663338281311,,373.0,1.6239,2.5261,2.0823,2552.9412,0.3642631525924064,51.74869744857189,40.52693,22,8,181,189,189,31,True,1.2006313033708649,0.026355423837112764,0.090578124,6.5475416,-33.384697631911315,2.7392077,4.101791,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4624453964062740480,-78.1280741067816,-78.128,,0.08007674957233323,0.4671679,-0.25555342,0.2685283,Gaia DR2 4624453964062740480,9.34847212414298e-05,,False,1.0759,1.4701,1.2153,-76.86995961318044,289.6200407352856,,,0,1.3625832,,,291.23423576751867,,,,37,-0.21834265,1,1.364459844833887,0.09099445649480772,14.994978,-0.23549938,0.23430637,2156962.9462238583,165823.4201452093,13.007589,9.516782,25,1.5531793,36670492.31859282,158498.61655145814,231.36159,6.777574,258,0,54798884.0082651,1171456.1965675552,46.77843,5.4149910000000006,29,NOT_AVAILABLE,18.131931395758592,0.15687304372937966,-2.1167570849280857,0.13979338287400975,-0.15633127,100001.0,720.0911404326849,771.755742486849,598.1419604833429,674.79780817696,68.23683373306379,68.2371,,-0.027898053,0.08515312858526898,0.2640783,0.13440678,-0.24637713,,,,,,603600788,2015.5,1,0,,,,1635721458409799680,4624453964062740480,4.62445396406274e+18,,3284.0,3313.5,3294.0,9669.0,,269794986,5.55,13,V* AS Men,M6/7(III),LPV*,M6/7(III)
6760,2.0386407585643482,,0.8411846414356537,-4.39335086166533,,6760.0,1.2734,2.1831,1.7377,1303.0264,0.14778591679085976,9.384699566390788,25.012169,28,7,242,249,249,31,True,1.2908027821623171,0.01086064887989082,0.0471539,31.684631,-24.3706209088549,1.6638341,2.879825,4,3,http://geadata.esac.esa.int/data-server/datalink/links?ID=5282013182204564096,-65.91384569856804,-65.9138,,0.033194137887053374,0.14351153,-0.21117552,0.30561609999999995,Gaia DR2 5282013182204564096,4.259892570933891e-05,,False,0.7170000000000001,1.1385,0.921,-84.55883914415928,179.3692444206001,,200111.0,0,1.215991,,,276.31590601031,2150.783,2329.6458,2240.2144,112,0.08087022,1,1.2543015390629066,0.03186982916155765,39.35702,-0.22564623,0.24062121,5669523.975083632,28325.57109435596,200.15569,8.467522,94,1.4639946,35799035.67433587,40875.47524698102,875.8072,6.803687599999999,896,0,46740070.12146492,137124.74599487404,340.85803,5.587696599999999,100,NOT_AVAILABLE,7.771825417016276,0.06183876858026916,-3.2664019121597563,0.06516359272092534,-0.05308546,100001.0,779.592571728899,799.5954532967099,615.201849677717,760.549246944086,103.4345006947526,103.4345,,0.018471163,0.03083317547123395,-0.03928963,0.25460172,-0.06843334,,,104.895424,144.36253,133.51662,633416131,2015.5,1,0,,,,1635721458409799680,5282013182204564096,5.282013182204564e+18,,3305.0,3877.22,3436.6165,5368.0,,167720039,5.27,15,HD  51772,M5III,EB*,M5III
26845,2.0386407585643482,,0.8411846414356537,-4.39335086166533,,12043.0,1.2734,2.1831,1.7377,1303.0264,0.14778591679085976,9.384699566390788,25.012169,28,7,242,249,249,31,True,1.2908027821623171,0.01086064887989082,0.0471539,31.684631,-24.3706209088549,1.6638341,2.879825,4,3,http://geadata.esac.esa.int/data-server/datalink/links?ID=5282013182204564096,-65.91384569856804,-65.9138,,0.033194137887053374,0.14351153,-0.21117552,0.30561609999999995,Gaia DR2 5282013182204564096,4.259892570933891e-05,,False,0.7170000000000001,1.1385,0.921,-84.55883914415928,179.3692444206001,,200111.0,0,1.215991,,,276.31590601031,2150.783,2329.6458,2240.2144,112,0.08087022,1,1.2543015390629066,0.03186982916155765,39.35702,-0.22564623,0.24062121,5669523.975083632,28325.57109435596,200.15569,8.467522,94,1.4639946,35799035.67433587,40875.47524698102,875.8072,6.803687599999999,896,0,46740070.12146492,137124.74599487404,340.85803,5.587696599999999,100,NOT_AVAILABLE,7.771825417016276,0.06183876858026916,-3.2664019121597563,0.06516359272092534,-0.05308546,100001.0,779.592571728899,799.5954532967099,615.201849677717,760.549246944086,103.4345006947526,103.4345,,0.018471163,0.03083317547123395,-0.03928963,0.25460172,-0.06843334,,,104.895424,144.36253,133.51662,633416131,2015.5,1,0,,,,1635721458409799680,5282013182204564096,5.282013182204564e+18,,3305.0,3877.22,3436.6165,,6117.0,167720039,5.27,15,HD  51772,M5III,EB*,M5III
26405,2.850069942552895,,1.1018613574471052,-4.8676238969813435,,11603.0,1.9449,2.415,2.2762,1758.3883,0.2847165604009571,28.32436627688289,32.905407000000004,19,5,163,168,168,31,True,1.1601028785456216,0.018012226994896054,0.103409655,10.265087,-17.841616665737934,2.5454097,3.951931,4,3,http://geadata.esac.esa.int/data-server/datalink/links?ID=5271046893747036928,-68.47225801551686,-68.4723,,0.07213705896545003,0.0796745,-0.25534236,0.18680665,Gaia DR2 5271046893747036928,6.46631336790032e-05,,False,1.1553,1.433,1.308,-77.03008958415349,203.89639863511468,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=5271046893747036928,,0,1.4065213,,,281.85963574976535,,,,38,0.06332458,1,1.2565551778670494,0.06829645084576555,18.398542000000006,0.25341615,0.07725668,2369295.899849812,111357.08300510838,21.276562,9.41484,28,1.6263885,33695685.68795106,287633.27510251873,117.14808,6.86943,254,0,52432982.89805648,1023324.7623082544,51.237873,5.4629087,27,VARIABLE,30.28001570116147,0.16394711177717713,-22.892590696505927,0.15166340821163046,-0.31379512,100001.0,780.136826610373,825.109593824899,799.8936991989619,739.736788584217,124.00063919564293,124.0005,,-0.18616998,0.06204865005002829,-0.18240042,0.123817414,-0.31091174,,,,,,156173229,2015.5,1,0,,,,1635721458409799680,5271046893747036928,5.271046893747037e+18,,3281.0,3293.5,3286.5,,12935.0,307160124,5.77,13,V* UU Vol,M4,LPV*,M4
1317,2.610281947880733,,1.1085416521192653,-4.51498665880763,,1317.0,2.0355,2.5284,2.29,1854.7084,0.3087449413358051,35.00681598853631,33.24120300000001,23,5,197,202,202,31,True,1.2131649690752242,0.01985906116724482,0.083848536,9.175335,-30.525255037234526,2.2922611,3.718824,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4648514267774095744,-75.25043079048505,-75.2505,,0.07412863924932371,0.28887270000000004,-0.59657216,-0.06276603,Gaia DR2 4648514267774095744,7.474281962911666e-05,,False,1.19,1.4173,1.321,-81.20139530538175,277.2175809866197,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=4648514267774095744,200111.0,0,1.4265628,,,286.5309887764745,1227.3267,1388.7261,1308.0264,31,0.047784057000000005,1,1.4481387183939864,0.06676045021919387,21.691566,-0.2028818,0.3630005,2824448.5038407044,190353.90320767273,14.837881,9.224054,29,1.6738419999999998,31814787.122791257,544040.2928648116,58.478733,6.931792999999999,263,0,50428476.10230928,2383995.0857985504,21.152927,5.5052304,29,VARIABLE,19.695403111275876,0.1353264929481012,-9.255354485848688,0.12163136733747675,0.09080888,100001.0,678.197105274157,710.573938950797,602.1805556256189,648.594026677332,85.67096734713081,85.6709,,0.062670425,0.061573778513342524,-0.19039217,-0.121603444,-0.2929155,,,79.24868000000002,104.44341,92.569176,987981598,2015.5,1,0,,,,1635721458409799680,4648514267774095744,4.648514267774095e+18,,3396.565,3899.28,3607.8398,13624.0,,370227780,5.34,15,V* R Men,M5/6,LPV*,M5/6
18463,2.610281947880733,,1.1085416521192653,-4.51498665880763,,3661.0,2.0355,2.5284,2.29,1854.7084,0.3087449413358051,35.00681598853631,33.24120300000001,23,5,197,202,202,31,True,1.2131649690752242,0.01985906116724482,0.083848536,9.175335,-30.525255037234526,2.2922611,3.718824,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4648514267774095744,-75.25043079048505,-75.2505,,0.07412863924932371,0.28887270000000004,-0.59657216,-0.06276603,Gaia DR2 4648514267774095744,7.474281962911666e-05,,False,1.19,1.4173,1.321,-81.20139530538175,277.2175809866197,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=4648514267774095744,200111.0,0,1.4265628,,,286.5309887764745,1227.3267,1388.7261,1308.0264,31,0.047784057000000005,1,1.4481387183939864,0.06676045021919387,21.691566,-0.2028818,0.3630005,2824448.5038407044,190353.90320767273,14.837881,9.224054,29,1.6738419999999998,31814787.122791257,544040.2928648116,58.478733,6.931792999999999,263,0,50428476.10230928,2383995.0857985504,21.152927,5.5052304,29,VARIABLE,19.695403111275876,0.1353264929481012,-9.255354485848688,0.12163136733747675,0.09080888,100001.0,678.197105274157,710.573938950797,602.1805556256189,648.594026677332,85.67096734713081,85.6709,,0.062670425,0.061573778513342524,-0.19039217,-0.121603444,-0.2929155,,,79.24868000000002,104.44341,92.569176,987981598,2015.5,1,0,,,,1635721458409799680,4648514267774095744,4.648514267774095e+18,,3396.565,3899.28,3607.8398,,14486.0,370227780,5.34,15,V* R Men,M5/6,LPV*,M5/6
9411,1.683852042524963,,0.6893289574750366,-4.011896183024033,,9411.0,1.1782,2.2106,1.4240000000000002,1014.38007,0.0,2.935381527858693e-15,16.358845000000002,44,7,374,381,381,31,True,1.314848135552491,0.005744385701217906,0.040802658,131.51752,-46.83344514932161,1.2830701,2.3731813,2,1,http://geadata.esac.esa.int/data-server/datalink/links?ID=6406260557428387328,-61.44874093617538,-61.4488,,0.02527764296548369,-0.37719515,-0.26512290000000005,0.364783,Gaia DR2 6406260557428387328,6.232041512395999e-05,,False,0.5983,1.0667,0.7090000000000001,-46.14103533382524,308.1163801045227,,200111.0,0,1.0901113000000002,,,329.23719354622835,1629.6411,1786.7420000000004,1708.1915,57,-0.03789565,1,1.1505088924656979,0.03454832609282005,33.301437,0.012720613,-0.30303952,6386269.2071515275,66102.95870148769,96.61095,8.33827,42,1.3875918,28396589.51601185,62046.43893691509,457.66672,7.0552,428,0,33016605.01095582,188054.99810934663,175.56888,5.965089,45,NOT_AVAILABLE,-0.3187193358217099,0.05226280433749291,18.09006292747598,0.04118891528374273,-0.50387454,100001.0,848.436290722448,874.236974584978,743.665804875867,824.0895259759129,333.48975335879885,333.4898,,-0.5410055,0.021445039851883688,0.27477667,0.2832872,-0.5259274,4.392612366038853,0.4270365585766324,93.56169,106.30586,99.533646,1132464441,2015.5,1,21,0.0,4.5,3600.0,1635721458409799680,6406260557428387328,6.406260557428388e+18,,3599.0,3836.29,3719.4224,14276.0,,389076668,5.73,17,V* DG Tuc,M2III,LPV*,M2III
