f_in,n_f_out,close,f_out,f_out_err,amp_in,amp_out,amp_out_err,peak_out,lc_length,tmag,rms,alpha,tau,teff,lum,f2_out,f2_out_err,amp2_out,amp2_out_err,peak2_out
3.2826755453505507,0,0,0.0,0.0,3.4730056641476524e-05,0.0,0.0,0.0,269.70924454373016,11.3647,0.002569194714402361,0.0062672071206724,0.2398920962765403,3.781,4.73,0.0,0.0,0.0,0.0,0.0
3.9844617093340493,1,1,3.9843637373002325,0.00010967829063334999,0.0033314513728093524,0.0033396686289326335,3.2837737820262044e-05,2051.366739400204,49.42650879348275,11.6794,0.003422983436511596,0.0187221256022449,0.2330259643953457,3.605,4.844,0.0,0.0,0.0,0.0,0.0
1.3570539543105515,1,1,1.3571159062685105,6.773032609989255e-05,0.00915581817263553,0.009162500873988351,5.563471960912519e-05,1393.2822766776226,49.42645497770627,11.1122,0.0027828000847632157,0.0581241094961165,0.268018513632186,3.914,5.142,0.0,0.0,0.0,0.0,0.0
2.359461186802129,1,1,2.3594611545342445,5.302510669466974e-06,0.0741706910939335,0.07418035536489072,0.000192421986456902,106212.5670579473,269.7087199491798,10.8201,0.0018343887051412442,0.0031854988982943,0.2004260368156735,3.748,4.885,0.0,0.0,0.0,0.0,0.0
0.40527920182193045,0,0,0.0,0.0,0.0003009618615722032,0.0,0.0,0.0,269.70903214486316,11.9518,0.005842462609509727,0.087703146824507,0.3623207957155041,3.963,4.698,0.0,0.0,0.0,0.0,0.0
4.612230462100017,1,1,4.612222416941788,0.0001873435235756217,0.07725550590742282,0.07721390524539708,0.0006258716206522727,23410.588235674026,23.85403277353862,11.4419,0.003050308330346302,0.1499887655297558,0.4250457368671155,3.921,5.016,0.0,0.0,0.0,0.0,0.0
2.942807546229148,1,1,2.9428150281212546,6.626544397919075e-05,0.008822475548995328,0.008798734731511524,5.227046118444411e-05,8661.032582183992,49.426487675976205,10.8453,0.0022701660735137976,0.0169393250709934,0.3626645004505616,3.901,5.223,0.0,0.0,0.0,0.0,0.0
0.9727596501056055,0,0,0.0,0.0,6.495010812851133e-05,0.0,0.0,0.0,269.7088010860316,11.6512,0.0030468761620037906,0.0075376354588078,0.3481189248706671,3.618,4.624,0.0,0.0,0.0,0.0,0.0
0.9899467687358712,1,1,0.9899594613895724,6.817632916327542e-05,0.007226719561347453,0.007210992094261901,4.40735089236507e-05,1565.052144121022,49.426487675976205,10.8453,0.0022701660735137976,0.0169393250709934,0.3626645004505616,3.901,5.223,0.0,0.0,0.0,0.0,0.0
2.474366682961484,1,1,2.4743705974418972,6.577777545422409e-06,0.004606287302626464,0.004618482642262899,1.4861518342949787e-05,13503.71441159329,269.7090000216558,11.0744,0.0024026411071351172,0.0224978164130941,0.2791456148597023,3.711,4.761,0.0,0.0,0.0,0.0,0.0
3.6460470499413278,0,0,0.0,0.0,2.0197773191627284e-05,0.0,0.0,0.0,243.69949532831015,10.6203,0.0031387706605034743,0.0256592852829675,0.5529361179011462,3.808,4.626,0.0,0.0,0.0,0.0,0.0
4.423726957282722,1,1,4.4237438583378985,4.353792726961233e-05,0.001213685627613339,0.0011689169259795657,2.4896395307072202e-05,2289.8425332472666,269.7092423092181,11.9031,0.006265173710330406,0.0804279559750852,0.3487519285142144,4.035,4.931,0.0,0.0,0.0,0.0,0.0
4.091570954824662,0,0,0.0,0.0,0.00017162225081487502,0.0,0.0,0.0,23.854036480202467,11.4455,0.0036819273190957353,0.0147450876505706,0.1804771895344388,3.801,4.852,0.0,0.0,0.0,0.0,0.0
0.40225865069853395,0,0,0.0,0.0,9.339849968770368e-05,0.0,0.0,0.0,269.7089433890069,10.9625,0.0019278206682256493,0.0087057846574999,0.4662110148452741,3.638,4.859,0.0,0.0,0.0,0.0,0.0
2.1920777894383914,1,1,2.192107263687137,0.00015619974823473975,0.0022165455814396056,0.002255192707843614,3.158007477917946e-05,1625.8230974842875,49.42650710220096,11.8152,0.0036678749385400497,0.0042484217173308,0.3554284609839316,3.633,4.677,0.0,0.0,0.0,0.0,0.0
3.4197127087106955,1,1,3.4198944312114734,0.0001966733146912485,0.008403829501118095,0.008478386976951191,7.21455465823117e-05,5382.618432813859,23.854021714083046,10.7268,0.0019580197189003534,0.0319898520963556,0.1190793589549679,3.607,5.094,0.0,0.0,0.0,0.0,0.0
4.382880032558021,1,1,4.383041775617634,0.00011952349352189069,0.00210091934070427,0.0021062282785506165,2.249583610211139e-05,7650.594399450498,49.26677972431139,11.5128,0.002400594607791724,0.0142684580945821,0.3567123924266431,3.771,4.788,0.0,0.0,0.0,0.0,0.0
0.527737974999678,1,1,0.5271536237557445,0.00045461740143043624,0.00040689788955098553,0.0004438258763268168,1.808871306403921e-05,54.72858643399506,49.426487675976205,10.8453,0.0022701660735137976,0.0169393250709934,0.3626645004505616,3.901,5.223,0.0,0.0,0.0,0.0,0.0
4.293260134512198,1,1,4.293231009758159,5.739070117575476e-05,0.0008715242747424151,0.0008835236412486401,2.4805316911157368e-05,1285.351137053988,269.7092423092181,11.9031,0.006265173710330406,0.0804279559750852,0.3487519285142144,4.035,4.931,0.0,0.0,0.0,0.0,0.0
3.095746718236331,1,1,3.09538677558467,0.00021917040037745754,0.0010212061805657533,0.001006143602987584,3.165424819885315e-05,338.90774066144803,79.14088211554372,11.1963,0.0038426388000258665,0.1459208392162634,0.195258004540204,3.68,4.841,0.0,0.0,0.0,0.0,0.0
3.292093755466846,1,1,3.292251383008774,0.00010999894256533106,0.00010465242172450353,0.00010685599965707226,5.750059579300803e-06,125.20896398439392,269.7091482461983,10.1829,0.0014592144974018386,0.0197565680866858,0.2218108808683419,3.82,5.331,0.0,0.0,0.0,0.0,0.0
3.583501620221622,1,1,3.583501080903146,5.699379163104913e-06,0.03259659192201441,0.03261308688321496,9.092941155353455e-05,113514.4454973436,269.7091482461983,10.1829,0.0014592144974018386,0.0197565680866858,0.2218108808683419,3.82,5.331,0.0,0.0,0.0,0.0,0.0
0.5803264616797167,0,0,0.0,0.0,3.7946913578597555e-06,0.0,0.0,0.0,357.0595939390216,9.6554,0.015227624061444857,0.1819318754871613,0.6095911484245096,4.0,5.116,0.0,0.0,0.0,0.0,0.0
1.1094043877746806,1,1,1.1093007560150911,1.320948936638949e-05,0.0018687632372041952,0.001895156106541008,1.2246592176549051e-05,455.37569839013605,269.7087222310074,9.6,0.0030283250307104343,0.1142425162338821,0.1816342740883266,3.884,5.491,0.0,0.0,0.0,0.0,0.0
1.095080274408747,1,1,1.0950923720812782,6.54267636797921e-06,0.010399033457874482,0.010338241239571824,3.308926657818513e-05,4787.747448079437,269.709221333047,11.5071,0.005158824855741074,0.0925274591143576,0.4722993626816955,3.939,4.856,0.0,0.0,0.0,0.0,0.0
0.4892116434524103,0,0,0.0,0.0,0.0001191805010943531,0.0,0.0,0.0,269.709221333047,11.5071,0.005158824855741074,0.0925274591143576,0.4722993626816955,3.939,4.856,0.0,0.0,0.0,0.0,0.0
3.862946539597725,1,1,3.862944794448344,6.395781784342827e-06,0.0635787854627699,0.06360706256221507,0.00018014482661826917,83882.03511313362,244.13698203365539,10.0064,0.008468192750901458,0.085857820451334,0.2475828600515593,3.979,4.702,0.0,0.0,0.0,0.0,0.0
1.6667160139460901,1,1,1.6667159708076231,5.539573040405729e-06,0.010027616381875307,0.010028804958246158,2.7177535465346428e-05,21053.628397861925,269.7089433890069,10.9625,0.0019278206682256493,0.0087057846574999,0.4662110148452741,3.638,4.859,0.0,0.0,0.0,0.0,0.0
2.0791438779348197,0,0,0.0,0.0,6.4258664736522005e-06,0.0,0.0,0.0,269.70908599595714,11.5962,0.0028579361476063353,0.0057470337492704,0.4417016218031453,3.832,4.697,0.0,0.0,0.0,0.0,0.0
0.9061158138432251,0,0,0.0,0.0,4.9623495060174626e-05,0.0,0.0,0.0,269.70908599595714,11.5962,0.0028579361476063353,0.0057470337492704,0.4417016218031453,3.832,4.697,0.0,0.0,0.0,0.0,0.0
2.5545704112861904,1,1,2.5545701391864473,5.1114491300602884e-06,0.12089230762445527,0.12089329673185513,0.00030229469482648876,109048.07167269093,269.7087376465206,10.8099,0.0036104154861340875,0.0770076152233757,0.3542904971697657,3.902,5.055,0.0,0.0,0.0,0.0,0.0
0.9190685082557095,0,0,0.0,0.0,6.6939978553894235e-06,0.0,0.0,0.0,243.69949532831015,10.6203,0.0031387706605034743,0.0256592852829675,0.5529361179011462,3.808,4.626,0.0,0.0,0.0,0.0,0.0
4.1829274743979985,0,0,0.0,0.0,2.7306950987133377e-05,0.0,0.0,0.0,269.7087222310074,9.6,0.0030283250307104343,0.1142425162338821,0.1816342740883266,3.884,5.491,0.0,0.0,0.0,0.0,0.0
0.7095723715732429,1,1,0.7090568700510825,0.00014170311414691755,0.0015279014167965414,0.0015682240909514244,1.9922164007377242e-05,300.603016504261,49.426487675976205,10.8453,0.0022701660735137976,0.0169393250709934,0.3626645004505616,3.901,5.223,0.0,0.0,0.0,0.0,0.0
3.496865747526164,1,1,3.4968653945917816,5.554801726633282e-06,0.008914524561446901,0.00891118067720356,2.421523099864301e-05,48421.89629319606,269.70907522394555,10.5153,0.002822753864946383,0.0055440822713473,0.4162116913887357,3.834,4.695,0.0,0.0,0.0,0.0,0.0
3.3302322140645,1,1,3.3302503078260823,8.74958953447508e-06,0.009873021924378212,0.009904263838658287,4.2393032602348005e-05,28503.89586359128,269.70895055372966,11.154000000000002,0.0090562981900862,0.0522832522708216,0.2483726128546811,4.035,4.692,0.0,0.0,0.0,0.0,0.0
4.182575907715389,1,1,4.182566847832569,6.265296808128669e-05,0.02885278922654106,0.02882385717547275,0.0001618984691319635,32902.96596609509,49.426487675976205,10.8453,0.0022701660735137976,0.0169393250709934,0.3626645004505616,3.901,5.223,0.0,0.0,0.0,0.0,0.0
3.0429100218790177,1,1,3.0428541761375794,0.00019221936042928138,0.016025865984018617,0.015970335170920738,0.00013281939763049657,7455.62563080171,23.85399381072739,11.5594,0.0026711019910468097,0.0066570027237041,0.2607528370992528,3.631849462159818,4.694,0.0,0.0,0.0,0.0,0.0
0.5918964640400409,0,0,0.0,0.0,0.0011127423834137494,0.0,0.0,0.0,269.7092423092181,11.9031,0.006265173710330406,0.0804279559750852,0.3487519285142144,4.035,4.931,0.0,0.0,0.0,0.0,0.0
3.0699435356623375,1,1,3.069945410249223,6.262377577962947e-06,0.0019907778575626372,0.001999323834702594,6.125004866335243e-06,22179.27538974549,269.7086034906388,9.5891,0.0008735764754764449,0.0096046246631079,0.2994651588295269,3.784,5.381,0.0,0.0,0.0,0.0,0.0
3.1852198519267096,1,1,3.185219652022174,5.3792705261554e-06,0.04104756100076224,0.04105493545240352,0.000108037151031331,95285.98878839346,269.7088010860316,11.6512,0.0030468761620037906,0.0075376354588078,0.3481189248706671,3.618,4.624,0.0,0.0,0.0,0.0,0.0
2.0080668665842487,0,0,0.0,0.0,0.00010457239011061424,0.0,0.0,0.0,49.42645497770627,11.1122,0.0027828000847632157,0.0581241094961165,0.268018513632186,3.914,5.142,0.0,0.0,0.0,0.0,0.0
2.7103914327532657,1,0,3.5286784144759813,0.001395229941046756,0.00012475666018910378,0.0003800350631630626,4.753552959831549e-05,34.248721444324865,49.42647473850866,10.9665,0.006020643773365214,0.095174331349671,0.2503003766366327,4.123,5.212,0.0,0.0,0.0,0.0,0.0
1.538441555589584,1,1,1.5385076488445508,0.0003655854694148525,0.0006015902568575443,0.0005941395130768243,1.940978760936162e-05,151.6749236422649,49.26677972431139,11.5128,0.002400594607791724,0.0142684580945821,0.3567123924266431,3.771,4.788,0.0,0.0,0.0,0.0,0.0
0.45989939376735817,0,0,0.0,0.0,3.833200716448231e-06,0.0,0.0,0.0,357.06096346824484,11.0693,0.01941263045218898,0.052817441065515,0.3875317415206205,3.969,4.502,0.0,0.0,0.0,0.0,0.0
3.335518529698874,1,1,3.335529466331244,1.491912413160583e-05,0.0014349094151043915,0.001441942289200085,1.0523883012736453e-05,13585.645392188639,269.70907522394555,10.5153,0.002822753864946383,0.0055440822713473,0.4162116913887357,3.834,4.695,0.0,0.0,0.0,0.0,0.0
1.8554076136518671,0,0,0.0,0.0,9.337234418868665e-05,0.0,0.0,0.0,269.7087222310074,9.6,0.0030283250307104343,0.1142425162338821,0.1816342740883266,3.884,5.491,0.0,0.0,0.0,0.0,0.0
4.443078159117498,1,1,4.443101960597995,3.996174069393688e-05,0.000757992656133535,0.0007666832038060273,1.4988052578496915e-05,2392.6751025945946,269.70911016916216,10.7108,0.003769863233831498,0.0185885902967836,0.4190934044521117,3.871,4.383,0.0,0.0,0.0,0.0,0.0
3.2859643121399853,1,1,3.2859619772091464,3.927362745770822e-06,0.05156492807798379,0.05165075625224602,0.0001313734644813417,100479.3992978707,357.0595939390216,9.6554,0.015227624061444857,0.1819318754871613,0.6095911484245096,4.0,5.116,0.0,0.0,0.0,0.0,0.0
3.565686892144677,1,1,3.565687522340131,5.3538727097877556e-06,0.043750311713929554,0.043740566944191754,0.00011456107706437177,151584.98286104013,269.7089718164352,10.8872,0.0018035142488987013,0.0087187401829734,0.3653282236869254,3.632,4.901,0.0,0.0,0.0,0.0,0.0
0.44087533996693584,1,1,0.4408196145009245,6.263870616084386e-05,0.05020854458076911,0.049983777542961155,0.0002806858771687808,865.2087115259195,49.42645497770627,11.1122,0.0027828000847632157,0.0581241094961165,0.268018513632186,3.914,5.142,0.0,0.0,0.0,0.0,0.0
0.645038876795538,1,1,0.6450244580898501,1.0146088711730411e-05,0.005311322765499341,0.00552083689266058,2.740238145758525e-05,605.6926067074786,269.70903214486316,11.9518,0.005842462609509727,0.087703146824507,0.3623207957155041,3.963,4.698,0.0,0.0,0.0,0.0,0.0
4.698953151483868,0,0,0.0,0.0,1.094062212106911e-05,0.0,0.0,0.0,269.70912269703695,10.8178,0.006511049624807702,0.0389300473626016,0.2621590126263268,3.933,4.699,0.0,0.0,0.0,0.0,0.0
0.1906172750755828,1,0,0.19068286675143623,1.2022584853712002e-05,0.0013126522766673597,0.001387723581392532,7.387943821135565e-06,284.4663135699154,244.1369529103108,9.1333,0.001603070856088822,0.0201966976123955,0.4375543712456443,3.83,5.145,0.0,0.0,0.0,0.0,0.0
3.616434222066656,1,1,3.6163907423204167,5.761138947048489e-05,0.0005416377220714544,0.0005289706996968764,1.4908186867792602e-05,1116.1614130929622,269.70911016916216,10.7108,0.003769863233831498,0.0185885902967836,0.4190934044521117,3.871,4.383,0.0,0.0,0.0,0.0,0.0
4.44934094797572,1,1,4.448511510349157,0.0015349050794213435,0.00033785213508122683,0.0003457075137668473,4.7570665121212406e-05,40.08284831638221,49.42647473850866,10.9665,0.006020643773365214,0.095174331349671,0.2503003766366327,4.123,5.212,0.0,0.0,0.0,0.0,0.0
2.5806861659633684,1,1,2.5807483803985347,4.0326620922555065e-05,0.0019512831841256013,0.0019443390251436955,5.078012644542471e-05,774.9931644840178,357.0595939390216,9.6554,0.015227624061444857,0.1819318754871613,0.6095911484245096,4.0,5.116,0.0,0.0,0.0,0.0,0.0
4.693733959935969,1,1,4.693698376600136,2.6301275159787802e-05,0.0029206997819479015,0.002928671052923984,3.768185690910415e-05,9365.629659714987,269.70913195083267,11.7019,0.009348046216848732,0.1355076812284558,0.2517447509657024,3.896,4.71,0.0,0.0,0.0,0.0,0.0
0.04366799860409122,0,0,0.0,0.0,8.29150447707602e-06,0.0,0.0,0.0,49.42645497770627,11.1122,0.0027828000847632157,0.0581241094961165,0.268018513632186,3.914,5.142,0.0,0.0,0.0,0.0,0.0
1.1003018045515776,1,1,1.1003002510400937,6.239538614023624e-05,0.08312558064099437,0.08312605605874848,0.0004649846836907477,5194.522405987282,49.426487675976205,10.8453,0.0022701660735137976,0.0169393250709934,0.3626645004505616,3.901,5.223,0.0,0.0,0.0,0.0,0.0
1.282864557275764,1,1,1.2828588638433363,1.022613703577717e-05,0.003114107190523865,0.003155037103107061,1.4261327533946669e-05,3645.589887578903,243.69949532831015,10.6203,0.0031387706605034743,0.0256592852829675,0.5529361179011462,3.808,4.626,0.0,0.0,0.0,0.0,0.0
4.9659903109047585,0,0,0.0,0.0,7.724162372938012e-05,0.0,0.0,0.0,269.7090854187845,11.8173,0.003196975059097549,0.0245768382963003,0.4062517993470503,3.896,4.677,0.0,0.0,0.0,0.0,0.0
1.3092043575278756,1,1,1.309211317963112,1.2612243822813543e-05,0.0009774300835079075,0.000976393964023988,6.024245410541706e-06,3324.998878432606,269.7093274769577,10.4662,0.0013809248146360981,0.0047101292988679,0.2769266627048341,3.821,5.132,0.0,0.0,0.0,0.0,0.0
2.335776996204371,0,0,0.0,0.0,1.9433364986047765e-05,0.0,0.0,0.0,49.426487675976205,10.8453,0.0022701660735137976,0.0169393250709934,0.3626645004505616,3.901,5.223,0.0,0.0,0.0,0.0,0.0
1.373685431667566,0,0,0.0,0.0,0.0002868620459665464,0.0,0.0,0.0,23.854021714083046,10.7268,0.0019580197189003534,0.0319898520963556,0.1190793589549679,3.607,5.094,0.0,0.0,0.0,0.0,0.0
3.1026459015019623,1,1,3.1026447061442477,5.795645526670664e-06,0.018568851865550552,0.018577834854932484,5.2672264631995983e-05,50542.368214004266,269.70924454373016,11.3647,0.002569194714402361,0.0062672071206724,0.2398920962765403,3.781,4.73,0.0,0.0,0.0,0.0,0.0
0.9170168439098777,0,0,0.0,0.0,8.305053874299501e-06,0.0,0.0,0.0,244.13694147084652,10.4914,0.004950377962419836,0.0509624379501091,0.4796961620826205,3.83,4.559,0.0,0.0,0.0,0.0,0.0
0.7769556335694315,1,1,0.7769514875014908,5.998716344418281e-06,0.02065544379914977,0.020773068881138283,6.095987629508726e-05,3761.9378888083124,269.70925174000877,11.4095,0.007468532830592703,0.1632681328028547,0.4548833773119772,3.968,4.947,0.0,0.0,0.0,0.0,0.0
3.6167317912258437,1,1,3.616758448087284,5.8992547706381795e-05,0.0012260137936748064,0.001280794523196126,3.696251475049456e-05,1122.3810579871235,269.70913195083267,11.7019,0.009348046216848732,0.1355076812284558,0.2517447509657024,3.896,4.71,0.0,0.0,0.0,0.0,0.0
3.830418358530008,1,1,3.830416138062612,0.00018672458799212595,0.162212065446898,0.16217936614416226,0.001310231282169847,19383.49479923589,23.854021714083046,10.7268,0.0019580197189003534,0.0319898520963556,0.1190793589549679,3.607,5.094,0.0,0.0,0.0,0.0,0.0
0.48861458466949975,0,0,0.0,0.0,5.684713396074394e-05,0.0,0.0,0.0,269.70917624482536,11.4847,0.003961355794405111,0.0525983879843893,0.2451119796668396,3.956,4.925,0.0,0.0,0.0,0.0,0.0
0.3393133729753295,0,0,0.0,0.0,2.409287683826349e-05,0.0,0.0,0.0,357.0595939390216,9.6554,0.015227624061444857,0.1819318754871613,0.6095911484245096,4.0,5.116,0.0,0.0,0.0,0.0,0.0
2.241237713527579,1,1,2.2412384916594834,6.331805240101189e-06,0.018734603541172172,0.01875376372462784,5.2582200058630814e-05,44450.49548318827,244.1369529103108,9.1333,0.001603070856088822,0.0201966976123955,0.4375543712456443,3.83,5.145,0.0,0.0,0.0,0.0,0.0
4.123084572509188,1,1,4.1230411384546395,0.00017593891147391858,0.00012577734365412383,0.00014650901032788047,1.2609883000942905e-05,108.07654247080897,269.7090854187845,11.8173,0.003196975059097549,0.0245768382963003,0.4062517993470503,3.896,4.677,0.0,0.0,0.0,0.0,0.0
4.74889506402862,0,0,0.0,0.0,0.00012042587774437622,0.0,0.0,0.0,269.70895055372966,11.154000000000002,0.0090562981900862,0.0522832522708216,0.2483726128546811,4.035,4.692,0.0,0.0,0.0,0.0,0.0
4.540356841090824,1,1,4.540380643847384,7.472781093889685e-05,0.00016704124729957894,0.00015754174070040412,5.759208783259377e-06,373.9720909665966,269.7091482461983,10.1829,0.0014592144974018386,0.0197565680866858,0.2218108808683419,3.82,5.331,0.0,0.0,0.0,0.0,0.0
2.936827889226207,1,1,2.937107923772378,0.00018988315002248566,5.28509818534351e-05,5.803537703961301e-05,5.390939394278529e-06,83.23925917127332,269.7093274769577,10.4662,0.0013809248146360981,0.0047101292988679,0.2769266627048341,3.821,5.132,0.0,0.0,0.0,0.0,0.0
1.6449029160260538,1,1,1.6472541015573603,0.00128292957967181,0.0002449475004573277,0.00023520516626944168,2.705196744139142e-05,22.983540120575395,49.42650879348275,11.6794,0.003422983436511596,0.0187221256022449,0.2330259643953457,3.605,4.844,0.0,0.0,0.0,0.0,0.0
3.8448984442603975,2,1,3.844898606965313,5.692504746412016e-06,0.16890560279881214,0.16891799308156477,0.00047039655982066545,176032.620104302,269.70908599595714,11.5962,0.0028579361476063353,0.0057470337492704,0.4417016218031453,3.832,4.697,0.848254283480304,0.00022603465937381636,0.00010170920051299477,0.00022603465937381636,25.9479694516373
3.5442130121088837,1,1,3.5442222677639217,1.3752159752842966e-05,0.004441363280700059,0.0044552042029400345,2.9972544440058185e-05,19345.716039841544,269.70925174000877,11.4095,0.007468532830592703,0.1632681328028547,0.4548833773119772,3.968,4.947,0.0,0.0,0.0,0.0,0.0
1.118483701402654,1,1,1.1184835459909386,6.234692168496175e-05,0.04557602332084364,0.04558144205696416,0.00025477232894349186,4409.804559606392,49.42650879348275,11.6794,0.003422983436511596,0.0187221256022449,0.2330259643953457,3.605,4.844,0.0,0.0,0.0,0.0,0.0
4.301434674281417,0,0,0.0,0.0,5.534289048748492e-06,0.0,0.0,0.0,23.854050043518782,11.3007,0.0022911428529106756,0.0119111689099207,0.8105677075053379,3.832,4.927,0.0,0.0,0.0,0.0,0.0
0.9614944663549261,1,1,0.961590213039214,7.536867780918032e-05,0.005194613852468316,0.005158210908488849,3.474028791304724e-05,1417.4753056114912,49.26677972431139,11.5128,0.002400594607791724,0.0142684580945821,0.3567123924266431,3.771,4.788,0.0,0.0,0.0,0.0,0.0
3.532129068356604,0,0,0.0,0.0,5.866530155109195e-06,0.0,0.0,0.0,269.70917624482536,11.4847,0.003961355794405111,0.0525983879843893,0.2451119796668396,3.956,4.925,0.0,0.0,0.0,0.0,0.0
3.846395807496051,1,1,3.8464584735684384,0.00015616119363677972,0.0013811972685410416,0.0013962887587277417,1.954777613533416e-05,3843.1164879114826,49.426487675976205,10.8453,0.0022701660735137976,0.0169393250709934,0.3626645004505616,3.901,5.223,0.0,0.0,0.0,0.0,0.0
1.8594356818005908,1,1,1.859433218595115,5.14415590279791e-06,0.014643548175680473,0.014639545147134236,3.6840522984356254e-05,36655.130680981536,269.7086255939794,10.7841,0.0017574553946513337,0.0137324330248015,0.4745558219794907,3.645,4.927,0.0,0.0,0.0,0.0,0.0
1.704180730918649,1,1,1.704164358643996,1.847016069300507e-05,0.00293226547189166,0.0029528054836585275,2.6680288143594087e-05,1818.2894651573718,269.7091980240657,11.5848,0.006439174238445675,0.1325623420859333,0.4825656238569921,3.969,4.869,0.0,0.0,0.0,0.0,0.0
4.362800751251987,0,0,0.0,0.0,5.9736901410138805e-05,0.0,0.0,0.0,269.7092423092181,11.9031,0.006265173710330406,0.0804279559750852,0.3487519285142144,4.035,4.931,0.0,0.0,0.0,0.0,0.0
0.3239582357281533,0,0,0.0,0.0,0.001122960518115163,0.0,0.0,0.0,49.426586914772315,11.2006,0.004431300022880053,0.0581603033646992,0.1903948040015378,3.945,5.157,0.0,0.0,0.0,0.0,0.0
3.3891635303596126,1,1,3.3891632532330958,5.765686711420075e-06,0.03267730004689561,0.032664365996422175,9.213192283650787e-05,58486.33339725937,269.70911016916216,10.7108,0.003769863233831498,0.0185885902967836,0.4190934044521117,3.871,4.383,0.0,0.0,0.0,0.0,0.0
4.250268886320909,0,0,0.0,0.0,0.0001266415444351918,0.0,0.0,0.0,269.70925174000877,11.4095,0.007468532830592703,0.1632681328028547,0.4548833773119772,3.968,4.947,0.0,0.0,0.0,0.0,0.0
4.2536162435119405,1,1,4.253598418373549,0.000255466980891927,0.0034666568608369506,0.003473913042779696,3.839768929720198e-05,3426.8264729208495,23.854050043518782,11.3007,0.0022911428529106756,0.0119111689099207,0.8105677075053379,3.832,4.927,0.0,0.0,0.0,0.0,0.0
2.6376714054329065,0,0,0.0,0.0,7.825209398106652e-05,0.0,0.0,0.0,49.42645497770627,11.1122,0.0027828000847632157,0.0581241094961165,0.268018513632186,3.914,5.142,0.0,0.0,0.0,0.0,0.0
4.518627323987088,1,1,4.518624226593305,6.477132231797245e-06,0.028104215592818522,0.028087938358635354,8.056109702423548e-05,66430.8828343584,244.13694147084652,10.4914,0.004950377962419836,0.0509624379501091,0.4796961620826205,3.83,4.559,0.0,0.0,0.0,0.0,0.0
4.783631729234394,1,1,4.783632182500012,6.357142593701622e-06,0.015008976454330362,0.014999255119201263,4.222351750280194e-05,88696.82673289042,244.1369529103108,9.1333,0.001603070856088822,0.0201966976123955,0.4375543712456443,3.83,5.145,0.0,0.0,0.0,0.0,0.0
3.398286768449004,0,0,0.0,0.0,1.7058194245155542e-05,0.0,0.0,0.0,269.7090941595234,11.0938,0.0022682856429027992,0.0194663167371944,0.4193202270442776,3.694,4.775,0.0,0.0,0.0,0.0,0.0
3.462481441182875,1,1,3.462482236572914,6.26626455684921e-05,0.04268258809854152,0.0426822992105556,0.00023977599309239813,21576.93009565128,49.42650710220096,11.8152,0.0036678749385400497,0.0042484217173308,0.3554284609839316,3.633,4.677,0.0,0.0,0.0,0.0,0.0
0.21907654839873164,1,1,0.21922416564039934,0.00021340623070406896,0.008583008254566673,0.008646956371425988,7.984016389573205e-05,38.07186586619408,23.85403277353862,11.4419,0.003050308330346302,0.1499887655297558,0.4250457368671155,3.921,5.016,0.0,0.0,0.0,0.0,0.0
3.627531144337947,0,0,0.0,0.0,1.1946916495578352e-05,0.0,0.0,0.0,244.13698203365539,10.0064,0.008468192750901458,0.085857820451334,0.2475828600515593,3.979,4.702,0.0,0.0,0.0,0.0,0.0
3.2134142234792797,1,1,3.2135762657517057,0.0002566038798599373,0.0055226873519121575,0.005536221266397872,6.146498533265947e-05,1847.1054409308667,23.854036480202467,11.4455,0.0036819273190957353,0.0147450876505706,0.1804771895344388,3.801,4.852,0.0,0.0,0.0,0.0,0.0
2.833177884562459,1,1,2.8333913456504742,0.00020991636016510698,0.005869577671303126,0.005883105752947998,5.343234278108793e-05,2540.851993272774,23.854044697494373,11.1242,0.002127282206622625,0.020482741782952,0.1301915391500966,3.603,4.967,0.0,0.0,0.0,0.0,0.0
4.066088199713994,0,0,0.0,0.0,4.767478345740634e-05,0.0,0.0,0.0,269.7089433890069,10.9625,0.0019278206682256493,0.0087057846574999,0.4662110148452741,3.638,4.859,0.0,0.0,0.0,0.0,0.0
0.7660290831404711,0,0,0.0,0.0,0.0016914373009793845,0.0,0.0,0.0,357.0595939390216,9.6554,0.015227624061444857,0.1819318754871613,0.6095911484245096,4.0,5.116,0.0,0.0,0.0,0.0,0.0
2.881655285417588,1,1,2.8816556782415983,7.366848252842599e-06,0.0026811213467067595,0.002687889993502125,9.686735643347833e-06,19803.358862650497,269.7087199491798,10.8201,0.0018343887051412442,0.0031854988982943,0.2004260368156735,3.748,4.885,0.0,0.0,0.0,0.0,0.0
4.574202019368082,1,1,4.574204704405536,5.769287083411941e-06,0.007873117285513365,0.007888593036444952,2.226416368823808e-05,39584.313940767875,269.7090000216558,11.0744,0.0024026411071351172,0.0224978164130941,0.2791456148597023,3.711,4.761,0.0,0.0,0.0,0.0,0.0
2.3095992974327464,0,0,0.0,0.0,1.7415189491813688e-05,0.0,0.0,0.0,79.14088211554372,11.1963,0.0038426388000258665,0.1459208392162634,0.195258004540204,3.68,4.841,0.0,0.0,0.0,0.0,0.0
4.989890393379193,0,0,0.0,0.0,2.3735571193404084e-05,0.0,0.0,0.0,269.7093274769577,10.4662,0.0013809248146360981,0.0047101292988679,0.2769266627048341,3.821,5.132,0.0,0.0,0.0,0.0,0.0
