,RA,Dec,dist,pmRA,pmDec,Tmag,ContRatio,SpT,CommonName,MKType,SimbadOType,SimbadSpT,teff,lum,SpecSource,Gal,w1mag,w2mag,w3mag,w4mag,RA_tic,Dec_tic,source_id,n_sectors,alpha,alpha_err_lo,alpha_err_hi,tau,tau_err_lo,tau_err_hi,gamma,gamma_err_lo,gamma_err_hi,alphaw,alphaw_err_lo,alphaw_err_hi,n_peaks,highest_amp,highest_amp_error,f0,f0_error,lc_length
404851936,85.1538117109077,-69.32060913557311,0.0283936578849243,1.82454,0.549775,10.3992,,YSG,CPD-69   488,B6I,Star,B6I,3.857,4.629,N,LMC,11.175,11.161,10.522,8.728,,,4657672714302003584,10,0.1274469708656481,0.0136715518880304,0.0140631728248449,0.4431483492237028,0.0433898913053442,0.044683744745509,1.7434500510264304,0.0395360557262141,0.0413813675115173,0.0019750549360759,2.813916784764371e-06,2.8897326603016284e-06,4.0,0.0006861709412136,2.946653085281752e-05,2.273784819429096,7.221217437074012e-05,327.8664806903166
277172433,84.23672142396849,-69.2717683125759,0.0753118887112606,1.77836,0.61987,11.9219,,YSG,CPD-69   430,B8I,Star,B8I,3.857,4.581,N,LMC,11.248,11.247,13.112,9.352,,,4657665777976572928,14,0.0344022393305562,0.0026544322170855,0.0026439995415197,0.4566483344852179,0.0357318277676066,0.0376431819375628,1.7507210547925878,0.0440367547757833,0.0448392008486173,0.0015060308747576,1.8486905898084693e-06,1.7485561123694628e-06,1.0,0.001276151601759,1.473253940834541e-05,0.1726018028267923,8.058080240562253e-06,789.8679799451731
279957416,81.97337364627509,-69.0329090495226,0.0725992284662509,1.6901099999999998,0.766548,10.8295,,YSG,CD-69   312,A4Ia,Star,B5:I,3.861,5.045,N,LMC,10.055,10.015,9.831,9.311,,,4658106166793166464,12,0.0749374950696394,0.0069258092399084,0.0069071437959965,0.2982210256306562,0.0285056364449089,0.0272986881151461,1.5918436153943976,0.032931302003883,0.0355444527011497,0.0017967938607782,2.3895764407174183e-06,2.368258387156711e-06,15.0,0.0004145745958063,1.551263091419616e-05,2.689031501041049,5.83690824676629e-05,353.43590102311305
277025859,84.0158030604584,-69.0250303452999,0.128877572987156,1.52645,0.5560069999999999,10.7696,,YSG,W61 27-27,B1.5I,Star,B1.5I,3.861,4.493,N,LMC,11.43,11.381,12.157,9.42,,,4657696250732265856,22,0.0491960977775183,0.0024554983493044,0.0024565199656119,0.2714002798640638,0.0125761770400121,0.0125322322879755,1.9388208286021715,0.0279434312805773,0.0300061148756574,0.0011967639727684,1.2473263006980602e-06,1.1835712474266187e-06,4.0,0.0034138622039439,2.665505289277373e-05,0.22903641040707,4.156697355412785e-06,1035.609225882375
40716826,78.5184444067111,-67.2640376290837,0.0751961098950074,1.5222,0.0445904,11.2159,,YSG,HD 269187,A,SG*,A9Ia,3.862,4.887,N,LMC,10.541,10.53,10.509,9.539,,,4658832561630349952,11,0.0061285228115759,0.0015763405699607,0.0021121177908956,0.3549168351638738,0.0831388621672482,0.0956033449255912,1.998460316411004,0.2356664610959449,0.2584447051578991,0.0017673009856823,1.3911562961276686e-05,1.4097887626940723e-05,1.0,0.0001688946226921,7.134723949035394e-06,0.7405571821972765,7.182290538444243e-05,324.2717663310823
276869095,83.600943003677,-69.0086395652649,0.107919046355265,1.69195,0.564862,11.026,,YSG,SK -69  190,A0Ia,Star,A3I,3.862,4.466,N,LMC,11.538,11.532,12.783,9.478,,,4658446152012708224,11,0.0370999457270076,0.0039010177988768,0.0040678079330836,0.4368253683383706,0.0471017346493398,0.0465981617552572,1.818696684226772,0.0691919978381401,0.0704161991965948,0.0017244058689038,2.319814394811546e-06,2.263268734157501e-06,4.0,0.0014493389200805,1.6770507242260622e-05,0.2014069671825655,1.8049821413455103e-05,353.43869020805687
727599699,84.26084738768209,-69.6429560940682,0.3684226019424609,1.74263,0.534941,10.2545,,YSG,SK -69  227,O/B0,Star,OB,3.862,4.385,N,LMC,,,,,,,4657278608106736768,12,0.0840623961983351,0.006601092116353,0.0066012577119778,0.259613014030817,0.0177833308994141,0.0187368797098889,2.044510618831778,0.0486548581505359,0.0485162110179704,0.0016563054287939,2.279819798591204e-06,2.244002032114698e-06,4.0,0.0001575287937439,4.345574561126351e-05,4.935382602912864,0.0004303124528246,353.4386981015396
276865125,83.496131906127,-67.5377128371875,0.0940633755744466,1.58144,0.8170270000000001,11.2071,,YSG,SK -67  197,A0Ia,SG*,A0Ia,3.863,4.402,N,LMC,11.684,11.562,12.801,9.711,,,4660114630887759360,11,0.0843710388456602,0.0071229071943046,0.0077180162774796,0.2875089836036167,0.0231854216127346,0.024394848474594,1.8962579106551964,0.0474062126608598,0.0479664951695135,0.0021714251799941,2.988646477536209e-06,2.9793080275025523e-06,17.0,0.0001662201632156,3.286422814552589e-05,3.851745697060022,0.0003084156506945,353.4386817141549
373679564,81.1849196657197,-69.6301236873029,0.181129652054415,1.62896,0.393511,10.7433,,YSG,SOI 606,F0I:,Star,A5Ib,3.864,4.603,N,LMC,11.186,11.261,11.923,9.159,,,4658064591496567040,12,0.009295797932081,0.0020137715777334,0.0024423333898432,0.3774943934232051,0.0736009840692375,0.088144388075035,1.9061205772423688,0.183722039080779,0.1962855671068692,0.0016015177852697,1.237329803994926e-05,1.1831185370122154e-05,6.0,0.0002576445679837,1.4728752196968886e-05,1.726987980839201,8.917469793839451e-05,353.4386768683453
179376451,79.96588265345109,-69.8857014024621,0.168302579827365,1.97893,0.257405,11.9609,,YSG,HD 269392,B6Iab,Star,B3I,3.865,4.605,N,LMC,11.149,11.155,9.557,8.101,,,4658139079030870272,23,0.0465724837793362,0.0025547660132535,0.0026154524172726,0.3287251281196901,0.0174743535272522,0.0177889985934406,1.7798406900909112,0.0270305621173772,0.0267061010573324,0.0011824859940978,1.1949321844753789e-06,1.1790652050965543e-06,2.0,0.0031297824333915,2.0708945374396424e-05,0.1942988693283676,3.5225624499942795e-06,1035.6091699150688
40515236,77.614170147658,-69.1532514311365,0.0580690510628951,1.85681,0.189685,11.4376,,YSG,HD 269139,B,SG*,A0Ia,3.869,4.89,N,LMC,10.503,10.487,9.547,7.921,,,4658233400902503680,12,0.0387508109529719,0.0046338794724866,0.0045505601891674,0.5102232673293606,0.0671480497891923,0.065800704065184,1.5719968291089987,0.0532005413598399,0.0554820299984422,0.0016753161716978,2.100821836851065e-06,2.185175617740436e-06,2.0,0.0001029772678515,1.0406825844518962e-05,2.773177251763136,0.0001576426175795,353.43864931537064
373522149,80.8478665237885,-69.6566181396287,0.0676640294475998,1.93871,0.3800159999999999,11.2767,,YSG,SOI 605,A3Ib,Star,A3Ib,3.869,4.398,N,LMC,11.833,11.923,12.311,9.181,,,4657981681469342976,12,0.0015436857921982,0.0005184860533963,0.0006829043756775,0.2629476746447534,0.0866403460839403,0.1067216692345644,2.147137356783635,0.3806195162732126,0.3944275120107456,0.0015903984086097,1.1816036396420811e-05,1.195873585684861e-05,2.0,0.0002120432332973,1.8152038466904106e-05,1.0790885529202296,0.0001335357868907,353.4386747312801
404934352,85.3753720195913,-69.32535614116901,0.0998098950575162,1.85514,0.706176,11.7301,,YSG,HD 269998,F8,Star,F5I:,3.871,4.816,N,LMC,10.78,10.768,11.556,9.14,,,4657627084569451008,11,0.0071459224342462,0.0016936774238928,0.0022285016536239,0.3463891073073282,0.0828864588453925,0.1031980640929162,1.619674952699603,0.1563483358356847,0.1813879895570351,0.0017566971191615,1.3096088624753354e-05,1.395852851829543e-05,2.0,0.0002077701421662,1.1432954105759492e-05,2.619434018522135,9.253138288698796e-05,327.8664852908755
277025094,83.8052222241746,-69.24292504545559,0.0770347917255653,1.67733,0.628238,10.7108,,YSG,[M2002] LMC 162129,,Star,,3.871,4.383,N,LMC,11.73,11.709,10.115,5.141,,,4657668866020783360,11,0.0144698302918198,0.0030995718956123,0.0038765044940877,0.4147493802940151,0.0650216107415468,0.0750017905265857,2.2896729706256305,0.1997773149620143,0.2193492869396451,0.0016737867450169,1.306508390978454e-05,1.3408162433705502e-05,2.0,0.0005864776610294,1.2534987419630607e-05,0.2128007790883574,3.334026828767767e-05,353.4386928751028
40518041,77.5949562251389,-68.77328288319589,0.0599439616907116,1.86184,0.284369,9.1888,,YSG,HD 269128,B,BlueSG*,B2.5Ieq,3.872,5.134,N,LMC,9.692,9.474,8.551,5.563,,,4658269336800428672,25,0.9535010451815202,0.0639571961656855,0.0611499064040375,0.8998257820366169,0.054635648445793,0.0518658856821203,1.251152380380327,0.0075275146238455,0.007555922728847,0.0035705617310044,4.546939823618038e-06,4.509636743065589e-06,30.0,0.0243599201091844,0.0001277774453514,0.053639981996414,2.7169110895506714e-06,1064.4215770819535
277172664,84.2892686982312,-69.32451860016721,0.0440898774677983,1.83077,0.3259039999999999,10.3645,,YSG,2MASS J05370943-6919283,,Star,,3.876,4.612,N,LMC,11.271,11.263,10.56,7.384,,,4657664158727150336,12,0.0229502807722096,0.0022725091903967,0.0022969709398119,0.3104991967103575,0.0322902526687229,0.0319509082891764,1.9072830487273629,0.0824106156985211,0.083543007007985,0.0016386004840734,2.112652501293092e-06,2.1581807212532177e-06,5.0,0.0003810572165987,1.3841080041366893e-05,2.0376289097368177,5.665998390987717e-05,353.43869669797823
404851207,85.0748754436623,-69.4685624871678,0.135795183619763,1.62774,0.6627850000000001,11.9962,,YSG,SOI 653,A0Ib,Star,A0Ib,3.878,4.582,N,LMC,,,,,,,4657648013989025024,11,0.0175592725412529,0.0010988956413142,0.0011347264357511,0.1057591912595209,0.0069868281496845,0.0071015473016924,2.113955157308676,0.0791897966293158,0.0803580350648003,0.0019304169586489,2.66808106847761e-06,2.574388713169488e-06,6.0,0.0072408939456998,2.9297695485509347e-05,0.978497384682719,6.803854326608346e-06,327.8664830848634
181454398,13.513418661783302,-72.52908279575391,0.203608676094474,0.7488819999999999,-1.15028,11.704,,YSG,SK   58,A3I,SG*,A3Iab,3.879,4.841,N,SMC,11.067,11.093,11.056,9.463,,,4688992406109956992,2,0.0131860976679147,0.0026419327221984,0.0026877521115386,0.1194926316595933,0.0247608287870499,0.0244852175701662,2.640612195646192,0.5242973419373187,0.5835950715365024,0.0043348503727561,1.3202841563417396e-05,1.3940668327823253e-05,5.0,0.0013496833631798,3.135888033108644e-05,0.5077706147352675,0.0002591667264804,49.42653487773259
425081475,82.9678411635959,-68.5441268290413,0.0863138763817438,1.60155,0.401278,8.8079,,YSG,HD 269700,BN?2Ia+,BlueSG*,B1.5Iaeq,3.882,5.069,N,LMC,10.187,10.12,10.993,9.327,,,4658474743652257664,21,0.2647832178979092,0.0209934755497394,0.021874250790777,0.8964631448139346,0.0651996372777077,0.0655637787730859,1.4972523008783507,0.0149874798958697,0.0151668070586048,0.001601580521284,1.714488454581135e-06,1.7548493526562108e-06,0.0,,,,,1035.6091669365535
30113151,73.7961913959783,-67.1695580718258,0.151215554271943,1.34573,-0.186987,9.6,,YSG,HD  32034,B/A(Ia),BlueSG*,B9Iae,3.884,5.491,N,LMC,9.052,8.978,8.662,8.512,,,4661730912968569984,11,0.0957454403228141,0.0070601005282391,0.0076432027531957,0.1801053666755198,0.0134975749504165,0.0137102669579376,1.6934630571453044,0.0311240486229307,0.0322304937329109,0.0026258443993092,3.888519541430779e-06,3.86552361300108e-06,0.0,,,,,324.2716410270141
276787778,83.25457643659229,-69.37479910993339,0.0885534258342872,1.7325,0.5398430000000001,11.557,,YSG,HD 269735,G5,SG*,A3Iab,3.884,4.807,N,LMC,10.881,10.891,11.848,9.69,,,4658036790092717056,11,0.0155815478877515,0.002089954582346,0.0020546896742865,0.4983770109736192,0.0786767360528407,0.0848622359738463,1.5468403428908997,0.0822581155796811,0.0840126714383344,0.0017295462364591,2.322100716932538e-06,2.339418372478662e-06,1.0,0.0001236584233806,1.0043313184833927e-05,1.664250872082636,0.0001266922260034,353.4386897084314
277024372,84.0187920882484,-69.4023110977935,0.056916223899392,1.69084,0.599997,10.3586,,YSG,HD 269832,B,BlueSG*,B9Ia,3.884,5.259,N,LMC,9.815,9.768,9.678,9.502,,,4657658184472593152,12,0.0534526707376372,0.0036415088170692,0.0036887524184041,0.1549094198402092,0.0106089600064053,0.010935466576716,1.79328771160948,0.0371194696128438,0.0374034684642512,0.0018038374946695,2.5018930649694376e-06,2.5363395063980696e-06,2.0,0.0004904370178271,9.795600218082335e-06,2.7040561721786327,3.115619897045911e-05,353.4386951948818
404933915,85.50064131557029,-69.2124842953292,0.0651576129510815,1.69416,0.492063,10.2596,,YSG,CPD-69   505,A1Iab,SG*,A1Iab,3.885,4.792,N,LMC,10.872,10.894,12.558,9.093,,,4657633406761305728,10,0.0194645481773694,0.0017521699105376,0.0018197264747348,0.1984643443554485,0.0199691651906849,0.0197717154253386,1.9617138307682207,0.0950099894013556,0.0963631361018031,0.0023601686515146,3.224088874578292e-06,3.243187584420649e-06,2.0,0.0002107890126943,1.4034168010979811e-05,1.4598497373761836,0.0001119573040184,327.86648482687315
231743190,78.3166889910064,-67.2964497472626,0.0909397204803666,1.5019999999999998,0.202209,11.6367,,YSG,HD 269171,B:,Star,A2I,3.887,4.762,N,LMC,11.045,11.053,10.167,8.389,,,4661833236264450560,12,0.0175883332657523,0.002044136460812,0.0021414626613602,0.4407627541644058,0.0576186955853083,0.0574830604904216,1.7867039744309623,0.0920008997364023,0.093862266837172,0.0016672665671821,2.143650650751616e-06,2.178567951068369e-06,1.0,7.666582419657234e-05,9.2909510599745e-06,1.3370152626030212,0.0001890406009323,353.43864129620306
276864037,83.5936155654464,-67.0232139793976,0.0836504721955186,1.54041,0.462425,9.7693,,YSG,HD 269781,A0Ia(e),SG*,A0Iae,3.891,5.433,N,LMC,9.359,9.31,9.097,9.194,,,4660246228686276096,10,0.0508359359793262,0.0032606175008597,0.0034134324420173,0.1199624381202514,0.0083481414631472,0.0082857462595995,1.678261315398932,0.0330096361883907,0.0349514630743892,0.0021030515056341,3.2345627734545364e-06,3.20230872702474e-06,21.0,0.0006994310260759,7.571365827790938e-06,0.1018150818217934,1.840478609601386e-05,324.2719010643659
179203855,79.44323739812329,-69.8492312596517,0.1589342665807259,1.96376,0.213925,9.7069,,YSG,HD 269327,B,Em*,OB,3.891,4.989,N,LMC,10.389,10.315,9.615,6.583,,,4658137739001073280,12,0.0998979977981475,0.0081044021922017,0.0079730200190209,0.2354056127265917,0.017314775342636,0.0177277126322382,1.8543486360697568,0.0373665813140449,0.0396990283390241,0.0020566866994935,2.8325889742286843e-06,2.7293330961751343e-06,25.0,0.0027112997160681,2.2131822837240783e-05,0.1121574611941543,1.2733164542418536e-05,353.4386664748436
276793444,83.24236781825842,-67.5559758871072,0.1227159860875169,1.47538,0.612013,11.3361,,YSG,W61 24-94,A0:I,BlueSG*,B9Ia,3.892,4.434,N,LMC,11.808,11.813,10.481,7.462,,,4660120364625288320,11,0.030608337144955,0.0030032655265249,0.0031287735583947,0.3855511424475297,0.0356623135647909,0.0378798323830353,2.065043993233525,0.0941552406628891,0.0941440999138314,0.0017046901160573,2.305202881277505e-06,2.242814291906429e-06,3.0,0.0008453376762645,1.6235244778941504e-05,0.3768613130528415,2.9958860685923333e-05,353.4386798885953
180616968,11.9598074449677,-73.2396356055705,0.1035674684273159,0.75259,-1.11858,10.9621,,YSG,SK   19,A2,Star,B8I,3.895,4.742,N,SMC,11.527,11.57,11.97,9.108,,,4685943121123943680,2,0.0435432979010439,0.0084682929246238,0.0086331195825688,0.1728688863538156,0.029891006367118,0.0320195237481606,2.535581254641709,0.3245414373194939,0.3522504896050429,0.0041036140944463,1.32150429752384e-05,1.3200419799733708e-05,3.0,0.0015161013753764,5.020078364760617e-05,1.317173834528654,0.0003693460355548,49.42646694915948
277109064,84.08954278260909,-69.1132987511148,0.1320945221810019,1.6581,0.86179,11.7019,,YSG,HD 269846,F5,Em*,OB,3.896,4.71,N,LMC,11.18,11.15,11.261,8.29,,,4657691199850726528,11,0.1327349316171828,0.0116781983209834,0.0119393696063462,0.3178111849064926,0.0254945055529801,0.0251219575874577,1.8481952034325688,0.0372484371096579,0.038678399785718,0.0020090752319137,2.79919591963506e-06,2.8629813074794626e-06,4.0,0.0033323568928006,3.162194349094799e-05,0.2251417554554673,1.4802453690219856e-05,353.4386942194087
179639033,80.6962832860647,-67.2063049083863,0.1045618507867749,1.58026,0.2194199999999999,11.8173,,YSG,SK -67   89,A3Ib,Star,A3Ib,3.896,4.677,N,LMC,11.302,11.314,11.275,9.938,,,4658882593740767104,10,0.0225764595655588,0.0027714459706439,0.0029847975122799,0.4524146316346263,0.060480639576917,0.0662142884932275,1.7735707463955226,0.0988576944267833,0.0997682171231983,0.0018353311498054,2.575069281673817e-06,2.5468281066682798e-06,0.0,,,,,324.271823873597
389749856,87.26183616334059,-70.04170277113279,0.084739720051676,1.75551,0.8474860000000001,10.5609,,YSG,HD 270151,B2Ia,BlueSG*,B2Ia,3.897,4.635,N,LMC,11.413,11.393,9.803,5.753,,,4657383405304940928,21,0.093686151796309,0.0054230551210626,0.0056603545306631,0.4162451496553579,0.0216472560477588,0.0219219457655716,1.7837535808615184,0.022334439062112,0.0225721366565552,0.0013037715090075,1.3779875886194958e-06,1.313064956186662e-06,4.0,0.0022376313420273,2.0605481580342983e-05,0.2638621380028944,4.769701914691869e-06,1064.421771284054
391814255,82.5939879187955,-69.32748336278479,0.0429445752433718,1.84803,0.806624,10.6226,,YSG,HD 269649,B,Em*,OB,3.897,5.192,N,LMC,9.982,9.915,9.505,8.75,,,4658051874017859584,11,0.0491253260637956,0.0034474811356625,0.0036179667701591,0.1686255782293967,0.0124320538681295,0.0126316724102139,1.763083862187667,0.0393915957841786,0.0416831399183277,0.0019843884214315,2.870372518297328e-06,2.800262527368619e-06,3.0,0.0008782503956203,1.0331184908923102e-05,0.0744736964183347,1.83496782147287e-05,353.43868483904043
181050536,12.5253313607607,-73.129251549703,0.1055990430399209,0.724133,-1.21316,10.9775,,YSG,HD   4976,B5I,BlueSG*,B8Ia+,3.901,5.195,N,SMC,10.35,10.297,10.125,9.256,,,4685945663744993920,2,0.207283135851828,0.0528650693105225,0.05693634283855,0.4076802553226952,0.1069467889092223,0.1127389234768626,1.8022483906432083,0.1589432463408326,0.1623584174687438,0.0091189461038415,2.919983821644996e-05,2.9903057805933175e-05,13.0,0.0032702315656216,4.885935278374495e-05,0.1767666672081823,0.0001666557382968,49.42648044169528
181042742,13.2134861308564,-73.1149008417201,0.184283933344245,0.619654,-1.17066,10.8453,,YSG,HD   5277,A2I,SG*,A0Ia,3.901,5.223,N,SMC,10.343,10.306,10.193,9.246,,,4685940441063717120,2,0.0170165515242895,0.0049801126088076,0.0053614670932747,0.3639157783276403,0.1251688580573488,0.1338535599066508,1.8903929145468577,0.3673766178611635,0.4010884877712592,0.0043948849043253,1.4229305349912172e-05,1.3607533998499614e-05,0.0,,,,,49.426487675976205
183117215,17.2368610375199,-73.0428819742245,0.0288888981521721,0.8805620000000001,-1.21381,11.1958,,YSG,RMC  43,A2I,SG*,A3Ia,3.901,5.063,N,SMC,10.679,10.678,10.476,8.764,,,4687207593802365568,1,0.0376974117852747,0.0117835617304591,0.013483249961325,0.2721417030745858,0.0904307415230532,0.1034212490109492,2.1293808741321056,0.4706349543604637,0.5026847218689521,0.0055448384053377,2.3077057799439533e-05,2.4640956553023677e-05,1.0,0.0006914732279489,2.2069256819188893e-05,0.3602958097492212,0.0007222647720328,24.36276972199289
30112388,73.73897519271979,-66.7524488528334,0.0287360215206962,1.60153,-0.170842,10.8099,,YSG,HD 268675,Oe5,BlueSG*,B8Ia,3.902,5.055,N,LMC,10.543,10.525,10.44,9.381,,,4661769941306044416,12,0.074338709252223,0.0081027937919771,0.0079218340445702,0.3622731837722746,0.0428173774741471,0.0430344822563931,1.5720593083038743,0.0423017834153658,0.0437611400825563,0.0023116218421016,3.1347171573770094e-06,3.218532649877908e-06,1.0,7.616714666633576e-05,1.1481172055629322e-05,3.392164284261312,0.0002562833145495,324.27163492772434
31015738,76.3363231519489,-70.74187116110129,0.1615220258582839,2.1503,0.0343848999999999,11.3713,,YSG,HD 269062,B,Em*,OB,3.905,4.842,N,LMC,11.074,11.033,10.801,9.129,,,4652033594043556096,12,0.0531207743278582,0.0035578634193972,0.0037456380776582,0.159206910223222,0.0107347257129669,0.0116306097499199,1.8211371714576996,0.0383579775795035,0.039978958491716,0.0017290474276328,2.369381259445568e-06,2.304487558833865e-06,23.0,0.0025140749912305,1.9245470829203617e-05,0.070233099312184,1.1941173929502556e-05,353.4386526504659
279956577,82.1306978069882,-68.89881909948879,0.0506308491929594,1.59634,0.4887729999999999,10.6587,,YSG,HD 269604,B,SG*,A1Ia0,3.91,5.166,N,LMC,10.165,10.147,9.999,8.979,,,4658483986422695936,11,0.0311310829865818,0.0033803343953905,0.0035607651429885,0.429219465113073,0.0528175644906004,0.0542897345401323,1.6136869257526736,0.0589055053093119,0.0584032252652186,0.0017775455373647,2.4166643191026425e-06,2.391282333890016e-06,1.0,0.0005509681620139,6.374319845754974e-06,0.105337868615921,1.8046958800598327e-05,353.43867915881674
277100703,83.7510237050392,-67.0201909351108,0.126784809555813,1.75469,0.333553,10.6964,,YSG,HD 269807,A3,SG*,A5Ia,3.912,5.167,N,LMC,10.19,10.186,10.154,9.587,,,4660245300928732160,10,0.0201963595900145,0.0017451635297887,0.0017682811866916,0.1992889347042529,0.0175391596329546,0.017454007084847,2.1169508264099983,0.0995705925410508,0.1044805406784572,0.0019274658285025,2.8275344262124365e-06,2.734013565482184e-06,4.0,0.0001679480947761,6.735376113248973e-06,2.0544513487975182,6.818489910653073e-05,324.27190529606287
180792166,12.631591491061098,-73.4784869712521,0.0537492926650714,0.41528,-1.26258,11.1122,,YSG,HD   5030,A2I,BlueSG*,B9Ia+,3.914,5.142,N,SMC,10.623,10.585,10.436,9.318,,,4685876050900066176,2,0.0576117012308758,0.0132969168414457,0.0139469042926634,0.2623278452831747,0.0570592355954716,0.0611853343597327,2.0565462589251435,0.221538656272781,0.2299899320490896,0.0046026502731159,1.4731684810455337e-05,1.4737472286598628e-05,0.0,,,,,49.42645497770627
404852071,85.2033549358579,-69.280890038232,0.0997326155405139,1.80118,0.532691,10.298,,YSG,CPD-69   491,B3I,Star,B3I,3.914,4.665,N,LMC,11.418,11.423,12.594,9.339,,,4657674745869490304,22,0.069646300880759,0.0035490548181156,0.0038142946787298,0.3185768807792715,0.0153031117228221,0.0148348680709222,1.8350134972244767,0.0241742641750435,0.0237118122275843,0.0012777994911799,1.3092666522223405e-06,1.2727233638083844e-06,13.0,0.0032432350619108,2.48640734912448e-05,0.1860082834478021,3.970917651594608e-06,1064.4217206124808
287403631,82.35428793318759,-68.4669761054283,0.124513446702368,1.55343,0.5466300000000001,11.3783,,YSG,HD 269619,B,SG*,B9IaKn,3.914,4.968,N,LMC,10.662,10.636,10.53,7.608,,,4658478454503759104,11,0.0622359536400581,0.0051727181894702,0.0050471222165421,0.260859873124188,0.0220995086798388,0.0218014468513895,1.7607437975957905,0.043320518401225,0.0445170288346201,0.0019533094522801,2.777787253869113e-06,2.6441361358248323e-06,6.0,0.0016752930722505,1.4121650639506549e-05,0.0811927413967206,1.31489583804074e-05,353.4386783107602
294872353,71.76854551952691,-67.1147553293165,0.135152973854167,0.753869,0.829608,11.1905,,YSG,HD 270754,B,BlueSG*,B1.5Ia,3.915,4.927,N,LMC,10.828,10.749,9.435,6.073,,,4662413606586588160,24,0.1597597265927436,0.0099725064156582,0.0098278532759167,0.4662582380569576,0.0257480440915833,0.0260548024416955,1.646247209437481,0.0169545470118912,0.0174830421647875,0.0015493592115141,1.556705954283092e-06,1.5578035949851635e-06,14.0,0.0030998612067291,2.267165118545609e-05,0.1994834439189892,3.8949739803893176e-06,1035.2544258143505
181042827,12.4636404343103,-72.9292372324884,0.117534984977905,0.724308,-1.2784,11.2711,,YSG,SK   31,B2.5Ia,BlueSG*,B2Ia,3.916,5.152,N,SMC,10.98,10.973,10.811,7.315,,,4688954064955069056,2,0.3213961977632963,0.0733280752153301,0.0757772055116327,0.2791864681730023,0.0614776631072377,0.0589517178278105,1.7063585296667458,0.088962327031338,0.0956269864796073,0.0064840718306534,2.2270720416443963e-05,2.181892103920481e-05,1.0,0.0004352649423583,7.617570520979011e-05,3.4754123496001195,0.0019521524710222,49.4264949966373
181879931,14.6717873627402,-72.4376208804002,0.0927726233048539,0.7870119999999999,-1.1776799999999998,11.4419,,YSG,SK   74,A0Ia,SG*,A0Ia,3.921,5.016,N,SMC,11.038,11.035,10.846,8.309,,,4688997182119974912,1,0.1449414599070297,0.0485873995514521,0.0564006090026081,0.4157346449238856,0.1240274448711962,0.1366061282691548,1.9989761965573285,0.2552719477691625,0.2707815400802624,0.0061645581302652,2.915474060814771e-05,2.722310604116266e-05,0.0,,,,,23.85403277353862
391810734,82.6576972583833,-68.4108887575286,0.0957155075677576,1.49475,0.97193,11.1229,,YSG,HD 269655,A5,BlueSG*,B0Ia,3.924,4.497,N,LMC,12.018,11.989,11.149,6.692,,,4658479691454645504,23,0.0905887348167143,0.004692062419003,0.0045261941627983,0.2986260699296746,0.0125510793382224,0.013351152937908,1.9156618328340849,0.0223900257007907,0.0224619829923171,0.0012071948567157,1.218650477754872e-06,1.1746748489109646e-06,6.0,0.001955499981926,3.1452098814989824e-05,0.5173182454398022,8.330852290251793e-06,1064.4202680578214
179204591,79.3868541910253,-69.75209166534411,0.151548749558908,1.93411,0.5739920000000001,11.8896,,YSG,HD 269316,A7,SG*,A1Ia,3.925,4.805,N,LMC,11.094,11.104,9.57,8.068,,,4658144202986261120,13,0.0389354266732109,0.004212431012285,0.0042413604281268,0.4111116083411178,0.0451924430058168,0.0452882020989607,1.7771064977042248,0.0615630945671683,0.0620725284254559,0.0015806874494349,1.8803506268783368e-06,1.9365554253807267e-06,2.0,0.002448552358031,1.608151731551708e-05,0.1794006236569185,1.0245055692509274e-05,353.4386654554528
30722560,75.3843553372078,-68.1785943385253,0.104428495437689,1.73082,0.124048,11.635,,YSG,SK -68   26,BC2Ia,BlueSG*,BC2Ia,3.926,4.823,N,LMC,11.082,11.044,10.587,9.213,,,4661359346788463616,12,0.1024382460711094,0.0079744717343328,0.0083619230302619,0.251832575980337,0.0183284298052318,0.0182353997060125,1.959676771798712,0.0461049825924113,0.0475459901335153,0.0023058678690126,2.9339843825642795e-06,3.0706048762228766e-06,7.0,0.0030025821838476,2.849230711634924e-05,0.1803600144514336,1.480230870872155e-05,353.43862655274097
404933493,85.3349733801108,-69.0853542083275,0.0314871023575863,1.65792,0.889732,9.3131,,YSG,HD 269997,B,BlueSG*,B2.5Ia,3.927,4.97,N,LMC,10.779,10.744,10.626,6.797,,,4657636675267019008,23,0.0842959394919191,0.0044462575004746,0.0044059414737949,0.3224310022309062,0.0159153109915391,0.0159619575877179,1.7299926736991655,0.0201761637779271,0.0211296196575767,0.0013141916789521,1.327480543952906e-06,1.2753847759914682e-06,7.0,8.27585024236595e-05,1.7322412919177283e-05,4.1132506694415065,0.0001084158529022,1064.421719002777
277099961,83.961632704799,-67.44151444584121,0.0530824694889388,1.51272,0.6716840000000001,11.8614,,YSG,HD 269841,A0,SG*,A0Ia,3.93,4.802,N,LMC,11.279,11.275,11.116,9.492,,,4660135929586764416,11,0.0482222244836829,0.0052572615876182,0.0054264320986401,0.4133335630332613,0.0451577179183539,0.0460689924118672,1.723172322239619,0.0531314118069492,0.0539342459961611,0.0017878345479132,2.3616490351949324e-06,2.4074436141600063e-06,0.0,,,,,353.4386847562255
